Bin,PopulationSum
-2500.0,-274.8378062136033
-2400.0,-178.8235294117647
-2200.0,-664.313725490196
-2000.0,-156.86274509803923
-1200.0,-847.0588235294117
-1000.0,-1070.5882352941176
-800.0,-514.5098039215686
-600.0,-407.05882352941177
-400.0,-130.19607843137254
-200.0,-180.39215686274508
0.0,0.0
100.0,2021.5524501796506
200.0,2119.5890104067275
300.0,2228.077822764448
400.0,1415.8126620367757
500.0,1137.8616613863474
600.0,228.44043297644924
800.0,332.59973516183743
1100.0,560.0605145728764
1200.0,1135.996848349361
1800.0,1637.1208471534298
