Bin,PopulationSum
0.0,0.0
100.0,4109.880687800018
200.0,5803.4435495276575
300.0,6168.665486964616
400.0,8144.041047416717
500.0,7311.000147429407
600.0,8194.801311376905
700.0,8538.775187876076
800.0,5380.690011835164
900.0,5944.907735613408
1000.0,5706.364090529736
1100.0,4447.143312280233
1200.0,3434.9081977184396
1300.0,11565.452845561293
1400.0,8952.584314675107
1500.0,8826.48503831029
1600.0,4070.749778932892
1700.0,3321.184123598481
1800.0,3530.4395217075944
1900.0,5631.387964140158
2000.0,3937.440772054717
2100.0,4136.94319727784
2200.0,4295.095934944926
2300.0,4503.970476478338
2400.0,2306.6554138362408
2500.0,2426.478237560019
2600.0,2508.9081476926804
2700.0,2684.8405505521223
2900.0,2864.8298156820238
3000.0,2920.881284505129
3400.0,3327.3301532119513
3700.0,3633.0245168209076
4100.0,3480.92962691014
