system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,2.0407471133333318E7,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,3601230.1647058823,7.564392846322602E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,518762.34117647033,7.426761959313926E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,260868.1411764706,6.40229935984381E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,159091.83921568625,5.511070056902838E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,106588.16862745094,4.7648228591560304E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,76378.39607843138,4.1809933757551774E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,57788.400000000016,3.743907105408581E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,45376.47058823531,3.3941048405651964E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,36341.83529411765,3.0832156407756936E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,29698.803921568626,2.817302002423348E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,24472.39215686275,2.5663101704336412E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,20805.525490196076,2.389977778955113E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,18026.478431372547,2.2514832858814415E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,15816.55294117647,2.1332169033662852E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,13613.780392156867,1.9730757453413013E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,12079.996078431373,1.8708045256644096E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,10634.717647058822,1.7542865060045686E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,9762.38823529412,1.7077460766276166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,8614.960784313726,1.593158283083406E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,7911.521568627452,1.5424923072276866E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,7108.290196078433,1.4564275853672799E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,6293.105882352941,1.352608375229404E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,5843.807843137256,1.3145587705062153E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,5578.054901960783,1.310420085486478E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,5074.78823529412,1.2431650174087215E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,4621.435294117647,1.1781607980676597E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,4317.756862745098,1.1438293666338379E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,3989.270588235294,1.097092078688591E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,3738.231372549019,1.065224863965426E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,3561.76862745098,1.0507689992448142E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,3350.0039215686274,1.0217619778893366E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,3161.9686274509795,9960739.923964689,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,2897.0745098039215,9415028.224479757,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,2699.4823529411765,9043225.267075613,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,2562.5529411764705,8839446.402680915,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,2414.588235294117,8572341.364273783,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,2267.572549019608,8276831.4458722,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,2134.235294117647,8000307.326334111,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,2058.5333333333333,7925596.226306989,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,2012.223529411765,7947124.557811599,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,1990.176470588236,8059540.196911534,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,1842.4705882352941,7644526.888288402,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,1788.5725490196078,7599301.353071588,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,1593.7843137254906,6932339.483398347,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,1577.0823529411766,7016072.179232628,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,1471.1999999999996,6694338.470908361,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,1478.113725490196,6871442.734417925,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,1400.313725490196,6650397.674564586,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,1317.4156862745097,6387787.978432211,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,1306.7882352941178,6468013.904350437,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,1181.6392156862748,5966180.51399967,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,1216.870588235294,6265985.565097389,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,1153.0549019607843,6053094.076043031,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,1087.0117647058826,5816826.0197095135,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,1104.9450980392155,6021071.777524002,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,1002.4588235294118,5561907.923039774,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,950.7803921568628,5372226.962584715,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,972.2745098039215,5590609.6747593535,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,953.2274509803922,5576302.264874304,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,835.0941176470587,4968465.656106191,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,821.8588235294118,4971845.533629528,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,853.3098039215687,5247930.758260376,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,815.3803921568626,5096703.206491763,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,6400.0,822.3450980392157,5222386.950927583,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,6500.0,736.6196078431371,4751169.871334347,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,6600.0,751.5607843137254,4922902.19752494,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,6700.0,757.2705882352941,5036231.547025513,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,6800.0,650.1215686274511,4387792.708615172,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,6900.0,665.7529411764706,4559395.270565231,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7000.0,681.3450980392158,4734854.966787623,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,7100.0,660.1843137254903,4654141.706250493,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,7200.0,628.3176470588235,4492358.38741379,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,7300.0,616.5372549019608,4468202.506292497,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,7400.0,575.9686274509804,4234929.278717122,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,7500.0,595.5764705882353,4437145.600369591,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,7600.0,570.270588235294,4306412.996803344,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,7700.0,555.8156862745097,4252130.370146081,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,7800.0,499.21568627450984,3868901.0778845595,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,7900.0,518.8470588235293,4073853.941993195,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,8000.0,538.9450980392157,4284111.409786021,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,8100.0,491.7686274509804,3958833.212499171,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,8200.0,486.32941176470587,3962882.833085458,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,8300.0,482.55686274509804,3981380.4254214335,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,8400.0,490.57254901960795,4097273.9879135666,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,8500.0,464.38823529411764,3923181.0491432156,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,8600.0,427.6117647058823,3655061.3698758446,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,8700.0,431.36470588235295,3732227.589000092,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,8800.0,448.42745098039217,3923935.94546012,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,8900.0,443.39607843137253,3924879.134482856,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,9000.0,426.56078431372555,3817974.2091504782,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,9100.0,396.9176470588235,3591574.1337293596,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,9200.0,407.9843137254902,3732934.1230715015,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,9300.0,369.21568627450984,3415878.1104906746,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,9400.0,399.5411764705882,3736504.3605539,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,9500.0,367.5882352941177,3473414.120301403,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,9600.0,352.79607843137256,3369376.3149378537,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,9700.0,390.46666666666664,3766979.7076100623,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,9800.0,362.50588235294117,3533983.1103908583,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,9900.0,353.035294117647,3477265.63818748,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,10000.0,320.74901960784314,3191531.174570872,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,10100.0,300.36470588235295,3019497.3479659506,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,10200.0,331.6235294117647,3366104.192172318,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,10300.0,320.5019607843137,3284859.5044457987,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,10400.0,311.9254901960785,3229048.162027832,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,10500.0,300.7137254901961,3143323.0058375658,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,10600.0,281.67058823529413,2971343.9908011,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,10700.0,267.2627450980392,2846431.70764611,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,10800.0,292.6235294117647,3145137.601540472,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,10900.0,275.7921568627451,2992598.6524449443,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,11000.0,327.7568627450981,3589947.98595253,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,11100.0,288.22352941176473,3184772.424059198,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,11200.0,264.1921568627451,2945204.761593547,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,11300.0,286.88235294117646,3227361.8286149288,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,11400.0,277.42352941176466,3148864.304419513,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,11500.0,261.3294117647059,2991951.92579922,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,11600.0,229.4549019607843,2650238.9259415567,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,11700.0,240.20000000000002,2798569.441782064,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,11800.0,221.30196078431376,2600138.338232746,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,11900.0,221.45098039215685,2624038.4109762013,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,12000.0,210.37254901960785,2513879.6203221674,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,12100.0,201.5607843137255,2428900.3871254646,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,12200.0,197.15686274509804,2394889.315277626,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,12300.0,204.37647058823526,2503399.0709552863,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,12400.0,191.58039215686273,2366297.6590665863,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,12500.0,192.2,2392800.6243991205,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,12600.0,178.3686274509804,2238475.6680710297,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,12700.0,192.4470588235294,2434414.0800407543,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,12800.0,201.75686274509806,2571950.8694473496,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,12900.0,186.77647058823527,2400157.2317082263,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,13000.0,176.20784313725488,2282064.1915666163,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,13100.0,209.12156862745098,2728911.7900273767,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,13200.0,167.60000000000002,2204079.472693853,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,13300.0,169.87843137254902,2250735.3583139475,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,13400.0,195.39215686274508,2608252.215214228,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,13500.0,159.36470588235295,2143829.2322412105,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,13600.0,168.82745098039214,2287719.807994465,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,13700.0,164.0,2238659.536832343,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,13800.0,168.07843137254903,2310874.316636767,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,13900.0,175.89411764705883,2435677.477267858,"{""type"":""MultiPoint"",""coordinates"":[]}"
