system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,2.0407471133333318E7,4396366.349395353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,3601230.1647058823,1.8135842772258234E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,518762.34117647033,1.3523328039334968E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,260868.1411764706,1.050630004460114E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,159091.83921568625,8.44731743598134E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,106588.16862745094,7.099288403128567E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,76378.39607843138,5.997035838972486E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,57788.400000000016,5.276667216891447E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,45376.47058823531,4.712808562949646E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,36341.83529411765,4.2316668101441346E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,29698.803921568626,3.81342160447234E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,24472.39215686275,3.4425238790982336E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,20805.525490196076,3.16347092919477E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,18026.478431372547,2.980618618688911E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,15816.55294117647,2.780041966821283E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,13613.780392156867,2.596442521760914E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,12079.996078431373,2.408273353689326E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,10634.717647058822,2.260760949449572E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,9762.38823529412,2.2185097115036123E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,8614.960784313726,2.045516006468894E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,7911.521568627452,1.9741219119730983E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,7108.290196078433,1.8623763028103027E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,6293.105882352941,1.7230505179011803E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,5843.807843137256,1.6847109553786054E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,5578.054901960783,1.6653269722182577E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,5074.78823529412,1.556220692232069E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,4621.435294117647,1.5103442964510106E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,4317.756862745098,1.4411546232872007E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,3989.270588235294,1.3623742847001486E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,3738.231372549019,1.317567231977984E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
