system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,9583130.137254901,2638043.377169261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,1007441.8784313723,5.051094418988492E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,62407.137254901936,2.7732040189611286E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,25817.69411764706,2.0543483366481192E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,14569.556862745098,1.6826239942693952E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,9406.400000000001,1.4166092450590301E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,6776.752941176471,1.227587791018099E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,5131.290196078431,1.110156550894372E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,4057.7176470588242,1.0115699658239635E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,3408.3921568627457,9359213.713200051,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,2875.843137254902,8659697.791180812,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,2319.2941176470586,7833897.851051121,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,2045.61568627451,7051947.501587684,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,1800.2078431372547,6856185.89106207,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,1569.2039215686275,6313380.7412248915,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,1504.1843137254903,6517459.157199082,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,1363.670588235294,6165046.57100373,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,1197.764705882353,5578456.312243314,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,1080.4745098039214,5402429.406729391,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,987.537254901961,5202622.137810481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,899.878431372549,4944832.145177162,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,835.3058823529411,4732728.835076398,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,784.1098039215688,4513264.350311535,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,714.8470588235293,4398545.827046303,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,685.3725490196078,4263202.585277096,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,644.2627450980392,4182254.353331131,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,602.3725490196078,4120779.01952656,"{""type"":""MultiPoint"",""coordinates"":[]}"
