system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,1.7956767074509785E7,5.607558886182738E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,5778276.239215686,3.326419670720408E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,222749.1529411764,9.64257566699989E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,81903.85490196079,5.993249843045242E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,42769.78039215685,4.322815386630856E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,25661.396078431375,3.2031631250037204E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,17220.93333333333,2.5502220557344574E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,12332.133333333337,2.1360285515844565E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,9569.623529411765,1.949904406472562E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,7489.509803921567,1.779063288660628E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,6148.0901960784295,1.6219652555595797E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,5064.04705882353,1.4318428349092884E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,4446.133333333332,1.3598368979002269E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,3713.6901960784317,1.2503443472738003E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,3191.4509803921565,1.1191537873554973E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,2746.1137254901964,1.0153804967758477E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,2566.529411764706,1.0402117621255284E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,2283.8745098039212,9528750.471994448,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,2028.949019607843,9078128.910431944,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,1932.3921568627454,9107669.54256253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,1787.6549019607846,8808069.732829869,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,1534.0117647058826,7779922.776402369,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,1480.9764705882355,7926138.227788668,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,1335.8,7425694.477374586,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,1216.7529411764706,7065938.039210787,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,1123.2745098039215,7049851.638783011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,1061.2470588235294,6911375.663239887,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,997.1843137254903,6435970.690529024,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,984.3529411764706,6459771.772615207,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,871.2627450980394,5902855.441810911,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,833.1529411764704,5718572.067000976,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,789.7450980392156,5669231.212056814,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,736.0352941176473,5364202.047675181,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,693.1019607843137,5164800.690584715,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,653.2156862745098,5000517.682587752,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,639.5921568627451,5229775.554680375,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,608.4235294117648,4836132.736591417,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,581.3019607843138,4854314.706003269,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,528.3215686274509,4626009.337974274,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,502.3411764705882,4374590.771845867,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,461.39607843137253,3922448.6364779514,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,468.9843137254902,4236924.384925034,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,414.09411764705885,3593504.4743681746,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,451.956862745098,4186730.8936126195,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,391.70588235294116,3691048.79936102,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,420.07450980392156,4039740.92330622,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,414.5529411764706,3964253.7651427393,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,367.3529411764706,3384370.074046098,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,360.4156862745098,3529046.520618567,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,339.57254901960783,3590475.687699555,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,321.5019607843137,3080691.1034379434,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,286.921568627451,3005340.9609747776,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,264.98431372549015,2746660.8827417213,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,310.1686274509804,3281984.364182056,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,268.5607843137255,2760982.932583997,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,282.0666666666666,3403459.172338745,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,257.6549019607843,3029623.603025494,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,245.3294117647059,2840330.3586208606,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,236.71764705882353,2829166.0558580807,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,231.56078431372552,2720157.1165822465,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,207.9764705882353,2467630.1729133097,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,205.63529411764705,2423562.14168504,"{""type"":""MultiPoint"",""coordinates"":[]}"
