bin2000,bin2020,pop2020_sum,pop2000_sum
0.0,0.0,0.0,0.0
1000.0,0.0,0.0,506.33617474759615
2000.0,0.0,0.0,1169.635841369629
0.0,1000.0,1.116040569330052E7,0.0
1000.0,1000.0,5.1408270626321006E8,3.353900624993012E8
2000.0,1000.0,1.0155268770189926E7,1.5384531355793342E7
3000.0,1000.0,232421.50363018332,1016902.868326525
4000.0,1000.0,46467.21579729952,389278.14049964026
5000.0,1000.0,21716.603268738138,213556.44243894517
6000.0,1000.0,10427.874366453849,140550.06538918987
7000.0,1000.0,6512.9270708614495,90117.93932446837
8000.0,1000.0,2812.091613284312,51547.86400999129
9000.0,1000.0,1476.2024351246655,33517.05013680458
10000.0,1000.0,1665.9417738504708,47377.82437419891
11000.0,1000.0,942.9254902815446,10992.828394383192
12000.0,1000.0,1313.269132271409,23250.772877454758
14000.0,1000.0,465.2248355988413,13226.583778619766
18000.0,1000.0,526.7099084090441,17874.832135677338
0.0,2000.0,1488283.5829282715,0.0
1000.0,2000.0,1.4154937247205645E8,6.741703287156178E7
2000.0,2000.0,1.3898122437911946E8,1.2470541259865195E8
3000.0,2000.0,9513651.437393662,1.2752511384182924E7
4000.0,2000.0,735050.0580570223,1454329.639698923
5000.0,2000.0,123557.15200290119,329025.15168023505
6000.0,2000.0,47926.22532924474,167821.3866588995
7000.0,2000.0,24722.744987713173,95421.32000219822
8000.0,2000.0,11158.556333716959,53380.08623740077
9000.0,2000.0,6759.0576905831695,35187.66876689345
10000.0,2000.0,4427.804410589859,28530.84921617806
12000.0,2000.0,3725.9086823277175,22829.94663860649
14000.0,2000.0,1806.3756729066372,13092.483215808868
31000.0,2000.0,1417.9717302890494,48350.37637078762
0.0,3000.0,288962.24394153454,0.0
1000.0,3000.0,1.9157728317691263E7,4436271.533980183
2000.0,3000.0,6.42197423940262E7,4.400746680951253E7
3000.0,3000.0,5.728528302239269E7,5.406433982466921E7
4000.0,3000.0,7818065.423035279,9888783.302960474
5000.0,3000.0,1208317.823221622,2044839.1797054254
6000.0,3000.0,328669.3443711081,666145.2226357235
7000.0,3000.0,100148.28740205243,251810.9829005301
8000.0,3000.0,33767.54291798547,95114.09317570925
9000.0,3000.0,21195.079074941576,67906.04300001264
10000.0,3000.0,15064.963380016387,57073.39090397954
11000.0,3000.0,5380.276930108666,21724.837023481727
12000.0,3000.0,8138.81433050707,34020.7576559633
14000.0,3000.0,2289.7115907110274,13029.96523809433
15000.0,3000.0,2839.6087748259306,14691.912282720208
18000.0,3000.0,2235.7614652831107,17459.49732875824
0.0,4000.0,129566.58284909278,0.0
1000.0,4000.0,6564286.418909592,949302.4178606418
2000.0,4000.0,1.2653471094988964E7,5922594.636351049
3000.0,4000.0,3.517197005813299E7,2.6617939979055867E7
4000.0,4000.0,2.839151078275486E7,2.7416966342372898E7
5000.0,4000.0,5658495.24828356,6872953.819085672
6000.0,4000.0,1406809.0118998592,2110076.3416835237
7000.0,4000.0,425914.3061697311,762034.3630484063
8000.0,4000.0,242387.16936030655,508703.548625511
9000.0,4000.0,67858.8328672275,162282.4568452239
10000.0,4000.0,70695.38842709735,190585.70242681354
11000.0,4000.0,32911.115432793275,93493.10221818835
12000.0,4000.0,6993.446138564497,22398.868685424328
13000.0,4000.0,14434.032294243574,50136.8496978879
14000.0,4000.0,11782.996184878051,40476.645867586136
15000.0,4000.0,3602.499101355672,14756.176186949015
16000.0,4000.0,3894.9589212350547,15857.888549804688
20000.0,4000.0,3113.473576016724,19726.25610920787
29000.0,4000.0,3349.237969228998,28830.09182691574
0.0,5000.0,79020.57734484598,0.0
1000.0,5000.0,3410725.2488342267,363937.7517855029
2000.0,5000.0,4925152.9852119265,1746661.3421904445
3000.0,5000.0,1.0307144644242292E7,6024232.252084124
4000.0,5000.0,2.345926780332433E7,1.8739946901114352E7
5000.0,5000.0,1.621538538373578E7,1.5782968393516906E7
6000.0,5000.0,4485236.629255706,5286035.608801265
7000.0,5000.0,1332653.2599103274,1880966.7702568227
8000.0,5000.0,535910.0878487357,889940.4157513229
9000.0,5000.0,284026.6153542169,530061.7906888106
10000.0,5000.0,114331.89551886171,236715.50271426886
11000.0,5000.0,74127.38542320766,166931.9843229726
12000.0,5000.0,59885.85713099316,149475.32258677483
13000.0,5000.0,26297.058373466134,75476.78941379488
14000.0,5000.0,8377.393345490098,26770.871005743742
15000.0,5000.0,9455.188961025327,28327.309649407864
16000.0,5000.0,4274.539286211133,15531.994214862585
17000.0,5000.0,4404.771540120244,16353.971134513617
20000.0,5000.0,4077.5984644964337,19252.16864645481
23000.0,5000.0,4156.600542962551,22624.0739223063
26000.0,5000.0,4709.055856838822,25228.846870541573
27000.0,5000.0,4752.661785300821,26716.475149154663
0.0,6000.0,16015.499854907393,0.0
1000.0,6000.0,2239188.6625983114,200586.495823419
2000.0,6000.0,2566627.3027977585,730490.074209341
3000.0,6000.0,4823417.527159262,2257284.259589309
4000.0,6000.0,8707073.57283706,5730582.788594441
5000.0,6000.0,1.5474777195129879E7,1.2804608142497614E7
6000.0,6000.0,1.0367222102164505E7,1.019267237512381E7
7000.0,6000.0,3317024.1273560035,3815173.2694314336
8000.0,6000.0,1299225.9696523324,1724987.163670262
9000.0,6000.0,593761.3513121468,899502.5131318955
10000.0,6000.0,257909.32507018745,445808.68774266355
11000.0,6000.0,252145.1567586949,480785.608178813
12000.0,6000.0,60288.1655130405,125161.09094322845
13000.0,6000.0,62265.64821375348,137104.89798215777
14000.0,6000.0,32436.452040517703,81402.10878048837
15000.0,6000.0,22265.44432622567,57818.18696715683
16000.0,6000.0,16061.295991629362,46185.659481719136
17000.0,6000.0,10580.30074770376,32925.45679603517
18000.0,6000.0,5383.055813670158,17809.267678380013
19000.0,6000.0,11038.221204549074,37616.11518535018
20000.0,6000.0,5932.489686787128,19280.967658281326
21000.0,6000.0,10744.529299866408,40918.58396422863
31000.0,6000.0,5659.754825204611,49961.49896526337
0.0,7000.0,25458.184820853174,0.0
1000.0,7000.0,1381922.4779761764,101139.17839445267
2000.0,7000.0,1431532.7823911358,334665.92881019396
3000.0,7000.0,2685281.13224823,1067857.6749341064
4000.0,7000.0,4235882.960617827,2319672.161116659
5000.0,7000.0,7746617.961861709,5484696.823237145
6000.0,7000.0,1.1099103416643964E7,9450643.638652561
7000.0,7000.0,7477974.359861867,7377845.81107045
8000.0,7000.0,2827834.4020885797,3208795.639824593
9000.0,7000.0,1215832.9301448446,1569939.5765491144
10000.0,7000.0,586732.6330850143,838630.7081384808
11000.0,7000.0,288881.33699798025,468874.8165544197
12000.0,7000.0,199275.48851381056,353546.3505933881
13000.0,7000.0,89727.04543438088,175235.88095010445
14000.0,7000.0,76703.93802289478,163964.17660125345
15000.0,7000.0,58430.1452851668,129694.81498702615
16000.0,7000.0,26727.62448065169,62315.28187682107
17000.0,7000.0,20223.294624991715,49465.866259634495
18000.0,7000.0,31822.187513586134,86642.38629284501
19000.0,7000.0,26948.461005613208,74285.8406253457
20000.0,7000.0,6509.338058337569,19059.650549143553
21000.0,7000.0,13795.131766073406,41247.11077617109
25000.0,7000.0,6740.88551685214,24621.225750148296
1000.0,8000.0,957164.9045800918,63156.68547258671
2000.0,8000.0,1030026.0491743998,212164.73261983314
3000.0,8000.0,1667367.15510636,571131.8401562222
4000.0,8000.0,2522766.7330194265,1204676.699707566
5000.0,8000.0,4090521.1443106304,2491975.2549082926
