Bin,PopulationSum
0.0,0.0
100.0,37377.03048740043
200.0,36580.30526198777
300.0,33364.00375806012
400.0,30664.0708413849
500.0,23806.985893412606
600.0,24570.382442208014
700.0,11017.088853375559
800.0,20615.771028376428
900.0,21162.093203896
1000.0,15989.097910387556
1100.0,14697.95780072174
1200.0,11296.720367213811
1300.0,11375.069383485594
1400.0,18710.041861669353
1500.0,7100.576677728444
1600.0,14598.364297211561
1700.0,11480.154729636386
1800.0,3487.632975773886
1900.0,5110.330881129143
2000.0,6891.784566243979
2100.0,10316.38608231442
2200.0,15028.35642002616
2300.0,11300.113580062985
2400.0,11740.30436850246
2500.0,4860.662954684347
2600.0,7667.238439831883
2800.0,11092.473270263523
2900.0,10791.723230631971
3000.0,5925.186694843695
3100.0,9179.991490426473
3200.0,6299.413803865202
3400.0,9622.550875684137
3800.0,10919.87853248928
4000.0,7833.577516371384
4100.0,12070.237453797832
4200.0,4189.886792108417
4300.0,8584.128814384341
4400.0,4355.534018859267
4600.0,9060.46505990997
4800.0,9522.45899541676
5100.0,5089.773713985924
5500.0,5423.4682621359825
5600.0,5512.737776085734
6400.0,6317.806260094047
6900.0,6856.292285099626
7000.0,6575.858183715857
8400.0,8366.614793077111
8600.0,8577.113783836365
9100.0,9050.189408779144
9600.0,9581.457308769226
12400.0,12312.23595070839
