Bin,PopulationSum
0.0,0.0
100.0,325678.206902997
200.0,333018.1884382039
300.0,302542.7385890803
400.0,313366.67810471915
500.0,302253.1259634747
600.0,255998.83609110475
700.0,253311.73768550402
800.0,243153.33190235432
900.0,221373.2269297973
1000.0,210726.37971426512
1100.0,176986.99396891752
1200.0,213323.62883327904
1300.0,176663.99114667025
1400.0,192969.8791528896
1500.0,159027.66804690566
1600.0,151279.23991558186
1700.0,148859.49697637206
1800.0,155087.47151987045
1900.0,141956.24310244387
2000.0,134511.7679848662
2100.0,144124.79638917046
2200.0,125213.69960116263
2300.0,144338.6940606361
2400.0,109429.62409574287
2500.0,110268.67592638964
2600.0,119107.21264142494
2700.0,119136.1053211051
2800.0,125762.20679772612
2900.0,122513.7520489262
3000.0,106236.93447636487
3100.0,100481.08211912739
3200.0,118404.95509437166
3300.0,81333.51890741102
3400.0,87080.64832398482
3500.0,102351.98243212202
3600.0,81689.01094158296
3700.0,91055.81236083804
3800.0,108585.95356721338
3900.0,111471.73507521255
4000.0,95083.4903678419
4100.0,72698.28150872467
4200.0,66376.95907638315
4300.0,80790.44625028223
4400.0,65410.79387680255
4500.0,62219.95307923015
4600.0,104458.91542324796
4700.0,74340.49303769879
4800.0,57136.99235763354
4900.0,62606.40413331678
5000.0,64332.93593140785
5100.0,40377.07694863342
5200.0,25736.34183851257
5300.0,26318.397656658664
5400.0,53450.59893701039
5500.0,27343.473039887846
5600.0,33367.51992866304
5700.0,39441.12964206189
5800.0,28716.24128451012
5900.0,17621.939759500325
6000.0,17834.893256781623
6100.0,54413.45197490277
6200.0,30777.47966739908
6300.0,37492.50729166716
6400.0,25332.232584352605
6500.0,25861.336484393105
6600.0,39306.880683186464
6700.0,39919.54459073953
6800.0,13476.651906728745
6900.0,27407.4512981195
7000.0,27882.62378062308
7100.0,28332.605387203395
7200.0,28561.027026144788
7300.0,29008.47776236199
7400.0,7310.734216064215
7500.0,14871.51617752947
7600.0,7592.686569213867
7700.0,15316.160845279694
7800.0,15529.811362445354
7900.0,23521.894924230874
8000.0,7948.7652196884155
8100.0,24026.97225907445
8200.0,16271.821569144726
8400.0,8349.408394873142
8500.0,33756.27608867735
8900.0,35428.566498190165
9000.0,17932.269328921102
9300.0,9251.800718069077
9700.0,19327.901432037354
9800.0,19457.75417915266
10000.0,9969.083215236664
10300.0,10219.60504796356
10400.0,20702.557140728226
10500.0,10404.718068372458
10900.0,21662.650161862373
11100.0,11074.403588294983
11400.0,11391.793849421665
11600.0,11519.712989348918
11700.0,11675.9719065018
12100.0,24051.976729836315
12200.0,12187.26201549545
12400.0,24696.156598612666
12600.0,12559.408957153559
13100.0,13022.013095855713
13700.0,27285.08865427971
13800.0,27559.869647227228
14000.0,13997.243109885138
14200.0,14165.968584418297
14300.0,14284.172686893493
14700.0,14642.771800875664
14900.0,14868.28624111414
15100.0,15087.733936563134
15400.0,15330.07241821289
15600.0,31045.0633663442
15700.0,31302.86603307724
15800.0,15711.880235433578
16000.0,15980.925338506699
16300.0,32503.93655659817
16400.0,16366.201470851898
16900.0,33681.21145864576
17000.0,16919.58457660675
17200.0,17151.549196720123
17500.0,17442.63340213895
17600.0,17569.91637992859
17700.0,17632.041182994843
17800.0,17773.555576898158
17900.0,17845.989905834198
18400.0,36787.660156950355
18900.0,18857.586567141116
20100.0,20024.94511565566
20600.0,20503.14115086198
20800.0,20792.464115142822
21000.0,20996.811593055725
21400.0,21383.116503715515
21600.0,21583.45505142212
21900.0,21874.82920074463
22300.0,22264.094178676605
22800.0,22741.624353408813
23200.0,23123.904872894287
23500.0,23497.70876312256
24400.0,24356.797826766968
24700.0,24615.130836486816
24900.0,24824.94482421875
25600.0,25584.074338912964
25800.0,25773.031646728516
26700.0,26664.786456108093
27400.0,27390.038257598877
28300.0,28263.11152267456
32200.0,32199.545501708984
