system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,2.5497508E7,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,3706338.0,6.921408198970208E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,337580.0,4.7160782818725206E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,141208.0,3.409142975739362E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,78255.0,2.672909251620791E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,50464.0,2.224011060909866E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,35868.0,1.9358422303613458E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,27119.0,1.732404588819203E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,21611.0,1.5920117604031056E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,17935.0,1.5001028476349643E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,15140.0,1.4150539060170814E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,13084.0,1.3516848516377758E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,11530.0,1.3021715852742175E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,9726.0,1.197683649675677E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,9139.0,1.213396023976519E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,7921.0,1.1281053583384693E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,7297.0,1.113378590136418E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,6614.0,1.0756667034227554E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,6153.0,1.0612556298690297E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,5718.0,1.0424017561303908E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,5217.0,1.0028360254051512E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,4778.0,9672036.174023079,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,4454.0,9459222.516568385,"{""type"":""MultiPoint"",""coordinates"":[]}"
