Bin,PopulationSum
-800.0,-3.1372549019607843
0.0,0.0
100.0,45507.78028722398
200.0,54653.54607307934
300.0,46639.7586316565
400.0,42603.45946131811
500.0,43088.287863986014
600.0,35739.13836353443
700.0,36798.76398383682
800.0,31126.68385413664
900.0,31290.459084791924
1000.0,25008.255420502595
1100.0,36516.89053643096
1200.0,34701.14399350877
1300.0,22495.786718942716
1400.0,23233.22553679978
1500.0,33737.14669976215
1600.0,21701.537166208593
1700.0,18182.249828661792
1800.0,28549.550846131424
1900.0,7402.289524018299
2000.0,26634.893265004797
2100.0,22512.81067760568
2200.0,27868.485544762574
2300.0,27016.343115973286
2400.0,16357.040407576133
2500.0,38740.338934982894
2600.0,35533.15597070877
2700.0,21141.242438337173
2800.0,19216.373396177776
2900.0,38746.25640779493
3000.0,20638.676900088787
3100.0,33298.32841924456
3200.0,15731.47149923537
3300.0,22708.05370790232
3400.0,32023.01176606122
3500.0,24159.95826214552
3600.0,25029.340974755585
3700.0,13979.138806958752
3800.0,30018.796288741287
3900.0,22669.55972314502
4000.0,19524.124790244372
4100.0,27927.47173878659
4200.0,20820.407817445695
4300.0,16854.281788243912
4400.0,17384.724075635895
4500.0,22361.919634714723
4600.0,22430.234912219403
4700.0,18507.87584051583
4800.0,4792.043200194836
4900.0,9706.848982200027
5000.0,9912.744353741407
5200.0,15471.42191568343
5300.0,5256.123243331909
5400.0,10745.387355681509
5500.0,5456.013817310333
5600.0,11035.095404047519
5800.0,5717.241468295455
5900.0,11672.870853547938
6000.0,5947.955829381943
6200.0,6165.941028147936
6500.0,6475.228838682175
6800.0,6785.343227386475
7000.0,6938.202995479107
7200.0,7139.511947751045
7300.0,7225.557649850845
7400.0,7322.836523503065
7700.0,7600.580631017685
8000.0,15853.67233479768
8600.0,8528.020241737366
9100.0,9077.5131149292
