system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,2064199.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,1573548.0,4.7408902015234336E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,352631.0,5.054556210789281E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,196170.0,4.8043785909145124E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,129073.0,4.453320780755236E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,92279.0,4.1070292061003186E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,67917.0,3.701553542768754E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,52191.0,3.363579197512441E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,40772.0,3.032505582527903E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,32703.0,2.760767542543981E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,26057.0,2.458967751649846E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,21659.0,2.259056194051347E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,18140.0,2.0708905563515756E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,15263.0,1.8947690865396604E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,13035.0,1.750303635342467E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,11171.0,1.6093973297097865E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,9543.0,1.4699788010251774E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,8735.0,1.4333795690615335E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,7669.0,1.334772456939364E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,6699.0,1.2327625079098279E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,5708.0,1.1067771422606995E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,5392.0,1.099130325828846E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,4553.0,9742109.161777578,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,4277.0,9568600.822163707,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,3975.0,9304050.899691712,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,3442.0,8374268.726245608,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,3273.0,8313407.448982289,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,3020.0,7971396.420917644,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,2650.0,7261224.138211334,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,2507.0,7105737.726563422,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,2327.0,6831942.069982371,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,2081.0,6314525.507477014,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,1974.0,6174964.238336416,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,1865.0,6027071.356426412,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,1754.0,5840393.062427406,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,1628.0,5598053.541248854,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,1554.0,5490354.208365457,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,1460.0,5302243.704197288,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,1436.0,5366043.232924293,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,1294.0,4957085.123574541,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,1172.0,4602148.145500175,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,1075.0,4341119.585944237,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,1017.0,4203585.903435459,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,1002.0,4232112.302226038,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,876.0,3803449.4586487324,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,909.0,4027610.4770790446,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,842.0,3815683.44110043,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,819.0,3794611.97327245,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,791.0,3741567.216904364,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,765.0,3692250.3963397597,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,725.0,3581316.351650453,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,701.0,3523416.4827213916,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,657.0,3368335.896666571,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,658.0,3431426.7026402843,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,622.0,3305228.974592761,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,555.0,3014621.7529358035,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,555.0,3065130.7702498194,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,521.0,2923602.6064426294,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,540.0,3082155.6273469985,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,485.0,2830639.22515555,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,468.0,2774745.573415253,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,452.0,2720052.7119210064,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,457.0,2794540.100366593,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,435.0,2706498.834701113,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,6400.0,427.0,2694385.7533254586,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,6500.0,457.0,2931765.0948791015,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,6600.0,402.0,2621550.056806797,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,6700.0,359.0,2377076.9351447313,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,6800.0,363.0,2443196.9510147176,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,6900.0,383.0,2609672.863564834,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7000.0,345.0,2393844.107553863,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,7100.0,344.0,2419725.716491744,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,7200.0,354.0,2524840.822528257,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,7300.0,362.0,2610144.9897256764,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,7400.0,323.0,2361735.7055259994,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,7500.0,308.0,2286258.1683060126,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,7600.0,286.0,2149771.653527353,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,7700.0,294.0,2249534.3123365697,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,7800.0,280.0,2149764.6718332916,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,7900.0,289.0,2264578.2656648885,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,8000.0,258.0,2049023.264298318,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,8100.0,254.0,2039012.4110426856,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,8200.0,266.0,2154654.8119924986,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,8300.0,283.0,2304069.1748172957,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,8400.0,197.0,1637324.266947167,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,8500.0,264.0,2226781.624158214,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,8600.0,238.0,2025016.6726155046,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,8700.0,176.0,1512251.4363160096,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,8800.0,227.0,1982848.9652756408,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,8900.0,211.0,1859206.6336366376,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,9000.0,223.0,1995137.013770529,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,9100.0,203.0,1830289.5716133974,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,9200.0,184.0,1678137.2229491123,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,9300.0,215.0,1978791.6118842904,"{""type"":""MultiPoint"",""coordinates"":[]}"
