system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,2078034.611764706,1.0229131998776387E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,1684327.9098039216,1.5492048159673935E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,366209.18823529413,1.2577774082033208E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,185298.11764705883,1.0106357631833954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,111184.59215686277,8.226341940476939E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,73099.53725490198,6.683477428623749E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,51635.23921568628,5.609268532211255E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,37826.8274509804,4.800752790854008E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,28823.592156862742,4.173015102514867E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,22363.796078431376,3.580125583737247E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,17829.341176470585,3.1840077989636634E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,14658.45490196079,2.870755581669866E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,11985.176470588238,2.541648230425066E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,10225.243137254902,2.3260731798922446E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,8712.796078431373,2.1683480364458475E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,7392.701960784315,1.955931945764087E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,6440.921568627451,1.8226562714281026E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,5597.149019607843,1.6891949254728157E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,4869.917647058823,1.5396762901028488E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
