Bin,PopulationSum
-200.0,-500.3921568627451
0.0,0.0
100.0,710180.1237453521
200.0,824878.1500582449
300.0,853373.2182123652
400.0,878649.7493877533
500.0,804043.587541729
600.0,821535.4007693642
700.0,795573.2709004858
800.0,739783.4304088884
900.0,687220.9370946279
1000.0,712519.8610088275
1100.0,681430.2272344598
1200.0,631578.7188205819
1300.0,586058.5132489197
1400.0,545314.2197001876
1500.0,536460.0911332838
1600.0,493943.6737017279
1700.0,469497.043839457
1800.0,459179.4827146267
1900.0,481227.7247824098
2000.0,407116.56925400486
2100.0,398390.53511799703
2200.0,394813.0556317102
2300.0,304960.4042017526
2400.0,342234.26118327235
2500.0,313466.09488461586
2600.0,290425.8852478871
2700.0,308034.4031123632
2800.0,352701.3546963184
2900.0,264838.6980506509
3000.0,247541.61980002
3100.0,307443.2765388377
3200.0,248890.95724615082
3300.0,253868.9402425839
3400.0,218143.08738010377
3500.0,253292.40045041605
3600.0,208531.0202008008
3700.0,153460.32364524543
3800.0,164759.05789127527
3900.0,157570.81254331768
4000.0,209446.0085286284
4100.0,153965.30111422949
4200.0,174394.97267680056
4300.0,212261.21047230344
4400.0,172491.7687590812
4500.0,195919.08247846924
4600.0,172809.28529535048
4700.0,158007.93147585914
4800.0,156859.6913371943
4900.0,180018.42107634654
5000.0,172968.05770043656
5100.0,131301.5109708272
5200.0,149272.59452989697
5300.0,131285.9674811624
5400.0,138990.90087019652
5500.0,103623.46612628293
5600.0,138843.28435047157
5700.0,118732.86447236687
5800.0,91977.44882120378
5900.0,140249.6652936861
6000.0,144149.74890520607
6100.0,84630.48875506967
6200.0,123050.85857581161
6300.0,75051.65266085789
6400.0,158486.761023283
6500.0,90330.08507714048
6600.0,104953.47605273128
6700.0,86490.33925582655
6800.0,94483.54495256394
6900.0,82168.86563702673
7000.0,111190.79793058708
7100.0,113001.93235792592
7200.0,114517.89358773082
7300.0,108787.36529748142
7400.0,80867.80432081223
7500.0,126484.31439226307
7600.0,97892.28838367388
7700.0,106968.7874025125
7800.0,44817.209498906166
7900.0,125696.48911354318
8000.0,103384.0063181743
8100.0,128809.18429281563
8200.0,73262.36400388926
8300.0,99061.08220539242
8400.0,100315.5106866043
8500.0,67585.09547056258
8600.0,94066.80627183802
8700.0,81432.19637368768
8800.0,43684.219009477645
8900.0,61926.17957968917
9000.0,35834.265014061704
9100.0,63392.22041064501
9200.0,109722.32681191899
9300.0,83255.59881861135
9400.0,65438.91236253269
9500.0,94371.64843986463
9600.0,76367.9264639467
9700.0,67570.77457624301
9800.0,97656.69530986995
9900.0,78903.46984449401
10000.0,78456.77839287568
10100.0,60254.54431501776
10200.0,70945.54580943286
10300.0,20490.175676703453
10400.0,62032.39886970818
10500.0,52289.17261843011
10600.0,84287.8888591528
10700.0,74561.07488462329
10800.0,62989.05157645183
10900.0,54272.51958787441
11000.0,98467.96375386044
11100.0,110517.53654127382
11200.0,77772.91871278913
11300.0,89942.05834973976
11400.0,79415.22599052638
11500.0,57303.51152378321
11600.0,46283.64644399006
11700.0,128309.06087355316
11800.0,93977.41220198572
11900.0,82926.2068913728
12000.0,59715.94922738522
12100.0,36255.7753046751
12200.0,85080.3732489124
12300.0,36701.56700453907
12400.0,37065.87292462587
12500.0,49872.96060561389
12600.0,50165.603110037744
12700.0,50644.97889213264
12800.0,63693.37534388155
12900.0,25694.427609086037
13000.0,51873.661982070655
13100.0,39148.31233641133
13200.0,105250.44506120682
13300.0,105909.06483090669
13400.0,80049.56403070316
13500.0,53907.71685856767
13600.0,148833.17399866506
13700.0,81843.52229482494
13800.0,13769.629491895437
13900.0,124638.89930375665
14000.0,83785.46354010887
14100.0,84392.9194114916
14200.0,98979.3398887366
14300.0,99796.08700306714
14400.0,86112.69584291056
14500.0,57761.12439819425
14600.0,72823.70377932489
14700.0,58622.69503098866
14800.0,14718.875499889255
14900.0,29612.803440093994
15000.0,29881.36499631405
15100.0,45228.322784569114
15200.0,30305.15127892047
15300.0,30522.087589651346
15400.0,46030.425054490566
15500.0,30953.36532521248
15600.0,77686.18647876382
15700.0,15612.430092662573
15800.0,31588.159121068195
15900.0,47508.49787965417
16000.0,47802.48830341548
16100.0,80357.11245742626
16200.0,80811.99235092849
16300.0,64983.009402669966
16400.0,98223.07109787688
16500.0,49345.82030162215
16700.0,116564.80796511099
16800.0,33520.32763957977
16900.0,50464.41346949153
17000.0,16957.87386811897
17100.0,51180.11923919618
17200.0,68576.58937196434
17300.0,17235.378520011902
17400.0,69364.89673804864
17500.0,104652.56715002656
17600.0,87789.58247414231
17700.0,35267.56279182434
17800.0,35486.233401954174
17900.0,89369.25217057765
18000.0,35899.94846260548
18100.0,54138.99033986032
18200.0,36382.39518034458
18300.0,18261.11257508397
18400.0,55001.46445697546
18500.0,55381.723703790456
18600.0,55715.98733149469
18700.0,55951.72275573015
18800.0,56201.48981003463
18900.0,56523.02540372312
19000.0,113667.66065393388
19100.0,19063.5724465847
19200.0,57543.65006092191
19300.0,19248.453459739685
19500.0,58445.40408009291
19600.0,39088.56394138932
19700.0,19645.230041503906
19800.0,79005.36143137142
19900.0,39727.67748117447
20000.0,39926.966364979744
20200.0,80638.06880536675
20300.0,20215.650421142578
20400.0,20376.076986789703
20500.0,40950.286991190165
20600.0,61552.49918915331
20700.0,41324.11538052559
20800.0,20756.760907515883
21000.0,83719.94022211432
21100.0,21001.67754459381
21200.0,63477.26967585087
21300.0,42523.98612499237
21400.0,64109.78023084998
21500.0,85792.30694563687
21600.0,21536.409868597984
21700.0,43274.59173965454
21800.0,86994.68194335699
21900.0,65599.14839363098
22200.0,88622.62129575014
22300.0,44489.92982387543
22400.0,22393.041767150164
22500.0,44836.40181398392
22600.0,90262.49953328073
22800.0,22716.414359092712
23000.0,22917.46797287464
23100.0,23054.871417224407
23200.0,46224.10826963186
23300.0,69750.95404561609
23400.0,93423.49803705141
23500.0,117237.79584839195
23600.0,70764.01192045212
23700.0,70899.75286640227
23800.0,47449.26674461365
24100.0,24005.594361305237
24200.0,120772.6700367853
24300.0,48455.71492943168
24400.0,24386.707624435425
24500.0,97849.64332723618
24600.0,49078.311336547136
24700.0,49358.380742605776
24800.0,74290.78877849877
24900.0,49679.71295890212
25000.0,99810.68940544128
25200.0,50258.59952720255
25300.0,25233.345162034035
25400.0,25317.163111805916
25500.0,25457.13383626938
25600.0,51117.151019096375
25700.0,25649.541402876377
25800.0,25702.135266304016
25900.0,25876.754165649414
26100.0,104257.35540352762
26200.0,26145.58251953125
26300.0,52574.796227931976
26400.0,26369.57181364298
26500.0,52820.69614061713
26600.0,53151.9991645813
26700.0,53341.64770230651
26900.0,53663.58481550217
27200.0,27116.572157263756
27400.0,27322.49126434326
27500.0,54928.65328618139
27700.0,110643.20825195312
27800.0,27744.775188446045
27900.0,27878.329033136368
28000.0,83883.34895180911
28100.0,56191.397570729256
28200.0,28134.82070350647
28500.0,85366.21665550768
28600.0,28561.701940774918
28700.0,28610.79248046875
