Bin,PopulationSum
-6200.0,-1142.7450980392157
-5600.0,-768.6274509803923
-5400.0,-825.8823529411766
-5200.0,-713.7254901960785
-4800.0,-4800.0
-4600.0,-613.3333333333334
-4400.0,-638.4313725490197
-4200.0,-675.2941176470589
-3800.0,-447.05882352941177
-3600.0,-550.5882352941177
-3000.0,-294.11764705882354
-2800.0,-1312.0337862940394
-2700.0,-2779.6171082518995
-2600.0,-142.7450980392157
-2400.0,-141.1764705882353
-1800.0,-480.0
-1500.0,-424.77134855687615
-1400.0,-647.8431372549019
-1200.0,-51.76470588235294
-1100.0,-190.8606276218798
-1000.0,-15.686274509803921
-800.0,-815.6862745098039
-600.0,-941.1764705882352
-400.0,-1.5686274509803921
-300.0,-363.93910539057106
-200.0,-177.2549019607843
-100.0,-167.49644056412518
-0.0,-16.220095857977867
0.0,0.0
100.0,506794.9295863614
200.0,964910.1850688095
300.0,1244136.5006992933
400.0,1281652.2334543653
500.0,1229348.4195360849
600.0,1179483.4155668758
700.0,991449.4210386416
800.0,903857.8371244147
900.0,806558.5800899972
1000.0,721191.3849500669
1100.0,594424.5145154794
1200.0,560078.4903636236
1300.0,482648.6787178535
1400.0,454425.85668940895
1500.0,402134.86236031086
1600.0,401645.8504188329
1700.0,346065.5811075001
1800.0,310668.0890477229
1900.0,296950.0748067072
2000.0,238506.20068140104
2100.0,245249.85135025517
2200.0,231477.79339482958
2300.0,218586.76414152147
2400.0,187610.85796443367
2500.0,161978.5457158138
2600.0,198113.21077375492
2700.0,191881.80779804525
2800.0,160884.47442352766
2900.0,145528.14616037175
3000.0,167107.61811891856
3100.0,175563.76973402506
3200.0,179303.76115070068
3300.0,152370.4076390821
3400.0,108401.52134938979
3500.0,112004.36351906297
3600.0,151235.8896501243
3700.0,110903.48472448625
3800.0,118877.1879291618
3900.0,148949.44075873957
4000.0,85411.87640356804
4100.0,150344.1733610805
4200.0,130062.60775576711
4300.0,91426.37722607622
4400.0,122090.42954851137
4500.0,84444.67850313336
4600.0,116955.01871262473
4700.0,91492.25279702884
4800.0,116614.66479264593
4900.0,86661.13083793623
5000.0,77174.75790997024
5100.0,107310.91389847394
5200.0,99289.80161924097
5300.0,57786.77695149191
5400.0,53459.42357944045
5500.0,83752.56548051379
5600.0,70394.0259813246
5700.0,89314.17586923439
5800.0,71753.46385968685
5900.0,54705.24299556718
6000.0,33449.97099609024
6100.0,59303.14955651813
6200.0,36904.47311936505
6300.0,49990.170432306826
6400.0,79016.13138233784
6500.0,57919.19552224472
6600.0,49454.71015495189
6700.0,52712.72620846082
6800.0,20297.35433738306
6900.0,50652.04423284985
7000.0,27656.306309677046
7100.0,52403.555070209986
7200.0,25383.964851396617
7300.0,100761.61970087298
7400.0,22018.322010457516
7500.0,44420.53093147032
7600.0,60424.62225896865
7700.0,15320.011695856228
7800.0,68573.86059037363
7900.0,34730.584874419954
8000.0,39853.53135563433
8100.0,24072.820358542725
8200.0,32665.771299250424
8300.0,16507.599665164948
8400.0,49287.84603949839
8500.0,46880.18975360379
8600.0,51279.97204782463
8700.0,39615.012008425416
8800.0,8779.55039024353
8900.0,17632.91566482559
9000.0,31424.77430907628
9100.0,9089.57389831543
9200.0,5550.672460892621
9300.0,15693.608123576874
9400.0,9344.012011915445
9500.0,9408.442823208869
9600.0,19131.35753069818
9700.0,9618.427015423775
9800.0,29215.021030433476
9900.0,56177.50867060219
10000.0,29887.492634322494
10100.0,10078.807649612427
10400.0,10339.750338673592
10500.0,7055.1237617118695
10700.0,42594.83721320331
10800.0,10720.220961466432
10900.0,10895.452569961548
11100.0,11010.348564501852
11200.0,33347.15308795124
11300.0,10236.344587334697
11400.0,21330.514325744763
11600.0,11588.197088241577
11700.0,11651.292627096176
12000.0,35919.80437088013
12100.0,23640.72254676299
12500.0,12473.359115600586
12700.0,12618.592700481415
12800.0,12723.682986661792
13000.0,12910.58878326416
13100.0,25745.586582205167
13200.0,26174.11017713842
13700.0,13681.045051574707
13800.0,13138.592701810949
14000.0,13986.166912078857
14300.0,14299.720565795898
15400.0,15325.951417922974
15500.0,15483.898448944092
15600.0,15550.637825012207
16100.0,16034.264206305146
16600.0,15108.49102024588
17500.0,34835.91674147546
19300.0,19284.088777542114
20100.0,39832.531653856764
20400.0,20348.97939682007
20700.0,20643.97906780243
21000.0,20753.80422752231
22000.0,21905.417613983154
22200.0,18310.952010779285
22300.0,22215.996551513672
25800.0,25710.325439453125
28000.0,27995.910537719727
30500.0,30431.343955039978
32000.0,31597.002966028103
35200.0,35103.10061645508
35800.0,35781.231563568115
38100.0,38036.933937072754
