system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,1.5779645964705883E7,779629.7590271869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,4334100.035294119,7.037783506842363E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,116015.57254901959,2.8178089798149407E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,43834.266666666656,1.9300895417207815E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,23594.768627450976,1.5249233500250235E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,15205.168627450981,1.2789850806209644E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,11205.905882352943,1.1775001133267924E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,8789.466666666665,1.1012565395047773E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,7279.913725490198,1.0533771443183402E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,6120.082352941177,9946272.856623909,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,5116.184313725489,9138775.9235079,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,4636.35294117647,9203778.491595814,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,4164.15294117647,9143007.14023339,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,3786.6470588235297,9029045.336436594,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,3466.192156862745,8810737.005223531,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,3138.2941176470586,8359385.44322587,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,2802.737254901961,7987629.299074826,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,2646.8196078431374,7999075.543374284,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,2309.7607843137253,7295942.145148827,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,2333.8313725490198,7887498.570656928,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,2095.9294117647064,7402944.0841750195,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,1929.2549019607843,6992126.824585109,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,1774.9490196078434,6815970.451514804,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,1687.407843137255,6680054.955153105,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,1580.6549019607842,6597548.972231109,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,1451.8274509803919,6234805.134372706,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,1439.1450980392158,6423033.961350651,"{""type"":""MultiPoint"",""coordinates"":[]}"
