system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,1.5779645964705883E7,58675.09509923231,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,4334100.035294119,5.31641466659083E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,116015.57254901959,2.043627033266807E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,43834.266666666656,1.345755189156071E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,23594.768627450976,1.0215403411684114E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,15205.168627450981,8516325.223908603,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,11205.905882352943,7671452.402771548,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,8789.466666666665,7154152.814400838,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,7279.913725490198,6801267.573260887,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,6120.082352941177,6488061.429848757,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,5116.184313725489,6065141.757261592,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,4636.35294117647,6096216.529566069,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,4164.15294117647,6056241.794889626,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,3786.6470588235297,5963282.0881812945,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,3466.192156862745,5900594.964669121,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,3138.2941176470586,5716521.426376661,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,2802.737254901961,5459453.765440733,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,2646.8196078431374,5478437.632053617,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,2309.7607843137253,5038042.572046135,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,2333.8313725490198,5446261.562120459,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,2095.9294117647064,5117031.391192323,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,1929.2549019607843,4928981.101322128,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,1774.9490196078434,4784656.71723348,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,1687.407843137255,4729408.886982938,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,1580.6549019607842,4655900.252135904,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,1451.8274509803919,4466072.663765849,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,1439.1450980392158,4562789.752119711,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,1299.4941176470586,4305113.660251538,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,1262.643137254902,4298463.960832673,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,1244.8313725490195,4420466.96768195,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,1077.7254901960785,3941325.3219772587,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,968.2941176470589,3686112.9206586764,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,996.164705882353,3880442.769084914,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,955.1647058823528,3893333.0713214586,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,870.3843137254903,3589359.4072596245,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,877.3960784313726,3728592.5704549737,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,820.0941176470589,3579151.0535830525,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,746.349019607843,3330123.352650519,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,672.1294117647059,3084669.312958727,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,692.4156862745099,3275070.9651043904,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,648.7529411764706,3120851.2110368446,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,609.192156862745,3018515.4371192865,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,569.7607843137256,2892825.3956342456,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,561.121568627451,2943862.862887316,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,544.035294117647,2887762.87210865,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,501.41960784313727,2756445.3869393696,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,451.07058823529405,2495135.9553082413,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,470.0705882352941,2669318.8892510566,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,456.65098039215684,2647492.5477356478,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,395.5098039215686,2301986.22338748,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,382.18039215686275,2271589.6637010076,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,357.278431372549,2210006.020629487,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,361.74117647058824,2230588.667782531,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,323.33725490196076,2030018.5723829258,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,339.6117647058824,2205298.676403613,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,367.02352941176474,2426325.602126414,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,295.5921568627451,1963325.986156985,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,308.3921568627451,2117752.259505005,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,311.44313725490196,2152764.458233152,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,290.22352941176473,2042006.24803325,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,277.00392156862745,1985481.0987129083,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,250.0078431372549,1777515.842492699,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,243.20784313725486,1790519.8420383073,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,257.4980392156863,1906842.8326429543,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,6400.0,255.43529411764703,1913724.5629037442,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,6500.0,256.71372549019605,1972546.0841786847,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,6600.0,242.80392156862746,1885337.3146971052,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,6700.0,222.23921568627452,1731272.944232953,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,6800.0,230.33333333333331,1841382.5632488998,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,6900.0,235.95686274509802,1911115.4193024624,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7000.0,197.73333333333335,1632460.47583217,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,7100.0,197.85098039215686,1675515.9908633938,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,7200.0,191.09019607843138,1614381.92564283,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,7300.0,177.50196078431372,1529629.3999002131,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,7400.0,165.52156862745096,1433754.6119215542,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,7500.0,181.1764705882353,1598146.5708057266,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,7600.0,161.38431372549022,1450405.6942180707,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,7700.0,168.58823529411765,1539455.0246024916,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,7800.0,145.42745098039217,1320716.7448634307,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,7900.0,130.9294117647059,1232855.1965978758,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,8000.0,162.4,1525143.6419458308,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,8100.0,131.09019607843138,1226866.1044964488,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,8200.0,164.6,1575760.7433439782,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,8300.0,135.07450980392156,1327874.544702365,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,8400.0,106.18039215686275,1047803.3754314301,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,8500.0,121.87450980392157,1202458.6468550358,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,8600.0,107.70196078431373,1100873.235197407,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,8700.0,125.66274509803921,1287238.1410534375,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,8800.0,113.91764705882353,1190509.6564893203,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,8900.0,103.91764705882353,1073121.1852005664,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,9000.0,97.88235294117646,1040743.1891509618,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,9100.0,96.2156862745098,1007675.8542160933,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,9200.0,87.9843137254902,944562.9010493797,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,9300.0,103.45098039215686,1124555.084507955,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,9400.0,90.87450980392157,1015172.3396658299,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,9500.0,88.91764705882353,969800.8825249901,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,9600.0,83.18039215686275,944455.5712587156,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,9700.0,79.86274509803921,901159.1029804655,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,9800.0,83.89019607843139,973758.755308155,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,9900.0,90.89411764705882,1069121.1192763704,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,10000.0,85.96470588235294,1001744.754334776,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,10100.0,85.61176470588235,1004705.269477483,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,10200.0,74.85490196078432,878347.1080135866,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,10300.0,80.81960784313725,960991.0338661211,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,10400.0,63.819607843137256,773988.9533821364,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,10500.0,80.9843137254902,1003210.0213072323,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,10600.0,60.85098039215686,732198.4471507051,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,10700.0,85.70980392156864,1042819.8302461676,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,10800.0,82.56470588235294,1033304.8974099708,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,10900.0,79.30196078431374,994185.1838741929,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,11000.0,76.0,970844.7150421338,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,11100.0,57.858823529411765,746989.9414425405,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,11200.0,66.49803921568628,883565.4642888453,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,11300.0,62.537254901960786,834820.2046709188,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,11400.0,62.0,796622.4204933681,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,11500.0,59.56470588235294,793149.3556225675,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,11600.0,53.976470588235294,727609.6374819595,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,11700.0,64.14901960784314,864742.3398590876,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,11800.0,51.0,716765.0822293088,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,11900.0,49.87843137254902,682957.7785879003,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,12000.0,58.588235294117645,801528.7727884011,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,12100.0,55.0,778392.9842895102,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,12200.0,47.92941176470588,684975.8681245495,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,12300.0,57.345098039215685,798878.6660409364,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,12400.0,42.305882352941175,601332.1562437873,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,12500.0,49.96078431372549,730235.211966767,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,12600.0,59.956862745098036,889159.5729219099,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,12700.0,44.85490196078432,651038.4592786995,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,12800.0,49.0,709168.5107635707,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,12900.0,40.0,592363.9609217383,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,13000.0,46.0,692222.8549178075,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,13100.0,35.0,528844.9050889786,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,13200.0,44.79607843137255,685652.5816800996,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,13300.0,32.0,482134.4266779609,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,13400.0,29.901960784313726,461483.39976196754,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,13500.0,40.694117647058825,635966.2931662482,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,13600.0,33.772549019607844,528059.3829097444,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,13700.0,40.9921568627451,642835.4198045623,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,13800.0,39.0,612607.5612315461,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,13900.0,34.50588235294118,543921.4811916575,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,14000.0,22.0,353578.9284043014,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,14100.0,25.992156862745098,425856.4512780555,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,14200.0,34.91764705882353,564718.9364018727,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,14300.0,22.0,364607.9043941777,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,14400.0,27.862745098039216,464819.4244585723,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,14500.0,24.0,408726.7261065291,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,14600.0,31.20392156862745,518223.4924372435,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,14700.0,31.99607843137255,533430.7212176167,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,14800.0,19.992156862745098,337637.6983651936,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,14900.0,20.0,344705.6390937716,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,15000.0,21.509803921568626,362711.9800385438,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,15100.0,29.901960784313726,520211.7749175773,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,15200.0,29.0,495634.7765979266,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,15300.0,25.0,443400.54326365143,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,15400.0,22.0,391396.31456261873,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,15500.0,17.780392156862746,313215.69782392157,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,15600.0,25.0,442152.2834173888,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,15700.0,16.827450980392157,285843.07590802026,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,15800.0,24.0,430301.06054847315,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,15900.0,16.95686274509804,309175.1328548293,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,16000.0,20.67843137254902,383148.6063189805,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,16100.0,23.749019607843138,444752.88993438793,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,16200.0,18.56470588235294,347040.40888308594,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,16300.0,13.352941176470589,247127.91156325606,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,16400.0,16.0,300755.5143565205,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,16500.0,17.96078431372549,328339.69217526464,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,16600.0,11.0,210129.23095356673,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,16700.0,20.0,371018.82832651585,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,16800.0,19.0,369965.99610150605,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,16900.0,14.0,257556.87934407592,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,17000.0,17.0,330902.48777936026,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,17100.0,17.0,331370.0666824132,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,17200.0,19.0,368305.1067113485,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,17300.0,16.0,326472.8542934507,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,17400.0,11.890196078431373,236758.60042843263,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,17500.0,15.486274509803922,316919.76393733657,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,17600.0,15.925490196078432,320839.7482061857,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,17700.0,19.984313725490196,403150.9768325879,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,17800.0,4.0,80575.01029396057,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,17900.0,11.91764705882353,242174.41702027147,"{""type"":""MultiPoint"",""coordinates"":[]}"
