bin1980,bin2020,pop2020_sum,pixel_count
0.0,0.0,1.52010571E8,2.0445779E7
1000.0,0.0,845146.0,1245.0
2000.0,0.0,53639.0,88.0
3000.0,0.0,7906.0,20.0
4000.0,0.0,3265.0,5.0
5000.0,0.0,1911.0,4.0
6000.0,0.0,1371.0,3.0
7000.0,0.0,1297.0,2.0
8000.0,0.0,712.0,1.0
9000.0,0.0,763.0,1.0
10000.0,0.0,955.0,1.0
11000.0,0.0,174.0,1.0
14000.0,0.0,720.0,1.0
18000.0,0.0,242.0,1.0
33000.0,0.0,416.0,1.0
40500.0,0.0,866.0,1.0
0.0,1000.0,4.0168902E7,29773.0
1000.0,1000.0,1.3848774E7,8766.0
2000.0,1000.0,783071.0,493.0
3000.0,1000.0,168274.0,108.0
4000.0,1000.0,54143.0,33.0
5000.0,1000.0,9642.0,6.0
6000.0,1000.0,5907.0,5.0
7000.0,1000.0,4498.0,3.0
10000.0,1000.0,3756.0,3.0
18000.0,1000.0,1447.0,1.0
40500.0,1000.0,1023.0,1.0
0.0,2000.0,1.6181471E7,6830.0
1000.0,2000.0,2.533396E7,10390.0
2000.0,2000.0,5403773.0,2106.0
3000.0,2000.0,631841.0,254.0
4000.0,2000.0,140849.0,57.0
5000.0,2000.0,70123.0,30.0
6000.0,2000.0,47240.0,19.0
7000.0,2000.0,18482.0,7.0
8000.0,2000.0,6743.0,3.0
9000.0,2000.0,2449.0,1.0
10000.0,2000.0,2481.0,1.0
12000.0,2000.0,2396.0,1.0
27000.0,2000.0,2229.0,1.0
0.0,3000.0,7915735.0,2333.0
1000.0,3000.0,1.8847133E7,5543.0
2000.0,3000.0,1.4806492E7,4262.0
3000.0,3000.0,3134637.0,884.0
4000.0,3000.0,681492.0,194.0
5000.0,3000.0,189408.0,53.0
6000.0,3000.0,86299.0,24.0
7000.0,3000.0,50539.0,15.0
8000.0,3000.0,27676.0,8.0
9000.0,3000.0,14607.0,4.0
10000.0,3000.0,2226.0,1.0
16000.0,3000.0,3932.0,1.0
25000.0,3000.0,3853.0,1.0
0.0,4000.0,4529222.0,1031.0
1000.0,4000.0,1.2038072E7,2736.0
2000.0,4000.0,1.3822252E7,3124.0
3000.0,4000.0,7794519.0,1732.0
4000.0,4000.0,2030054.0,447.0
5000.0,4000.0,659034.0,147.0
6000.0,4000.0,308598.0,68.0
7000.0,4000.0,83111.0,18.0
8000.0,4000.0,36700.0,8.0
9000.0,4000.0,16164.0,4.0
10000.0,4000.0,17681.0,4.0
11000.0,4000.0,4584.0,1.0
12000.0,4000.0,4315.0,1.0
13000.0,4000.0,4056.0,1.0
28000.0,4000.0,4304.0,1.0
0.0,5000.0,3051809.0,564.0
1000.0,5000.0,7330379.0,1358.0
2000.0,5000.0,1.018004E7,1884.0
3000.0,5000.0,9411246.0,1733.0
4000.0,5000.0,4142553.0,749.0
5000.0,5000.0,1447915.0,261.0
