system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,9583130.137254901,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,1007441.8784313723,1.3404915730771232E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,62407.137254901936,8804956.605702147,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,25817.69411764706,6309995.184399185,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,14569.556862745098,5041339.338151123,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,9406.400000000001,4204776.871317622,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,6776.752941176471,3713307.6945342678,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,5131.290196078431,3328523.904197175,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,4057.7176470588242,3037118.182000287,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,3408.3921568627457,2890912.821762264,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,2875.843137254902,2730551.7467431985,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,2319.2941176470586,2429224.6085808687,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,2045.61568627451,2349917.0894450173,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,1800.2078431372547,2248593.305485146,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,1569.2039215686275,2116738.9505315046,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,1504.1843137254903,2181202.601088888,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,1363.670588235294,2113787.240278415,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,1197.764705882353,1975201.0277463985,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,1080.4745098039214,1888621.1162449764,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,987.537254901961,1825828.906788107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,899.878431372549,1755279.8093701685,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,835.3058823529411,1712372.8491119018,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,784.1098039215688,1685946.408465865,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,714.8470588235293,1607534.661364627,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,685.3725490196078,1609642.6000844538,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,644.2627450980392,1577707.5668773514,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,602.3725490196078,1536110.6232843078,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,566.5254901960783,1501755.72875687,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,533.4823529411765,1467854.7852171087,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,484.9058823529411,1381848.717247298,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,438.2862745098039,1293303.1917580995,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,442.0117647058824,1347909.5360191162,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,425.7686274509803,1341882.7680952644,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,410.878431372549,1335906.0371325857,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,388.25490196078437,1300347.3970983783,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,381.09411764705885,1314154.8059581507,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,354.62352941176465,1259115.8966130887,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,295.7882352941176,1078221.8096295602,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,304.58039215686273,1142815.1327726522,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,321.3098039215687,1237607.060928165,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,308.7607843137255,1219595.5615929982,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,278.0705882352941,1125612.4993716935,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,283.7450980392157,1176875.5286985282,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,273.65490196078434,1163834.0497016916,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,261.1647058823529,1135309.8147171778,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,230.72941176470587,1025944.8659645693,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,236.243137254902,1075204.6192709715,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,221.64705882352936,1029959.5664353847,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,222.65098039215684,1057429.80261097,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,212.78431372549022,1032189.0380517291,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,201.1647058823529,996011.7607810968,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,200.4352941176471,1011638.5561924676,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,203.33725490196076,1047300.9380417833,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,169.69019607843137,890472.0216712226,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,179.68235294117648,960709.817434675,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,164.91764705882352,898908.9729366326,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,145.81176470588235,808947.5866097853,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,119.65882352941175,676230.1653422117,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,154.42745098039217,887791.738237571,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,154.98431372549018,906382.376301432,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,132.14901960784312,786426.015526638,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,133.39607843137253,807396.2548079164,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,151.38039215686274,930633.8568086462,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,96.52549019607842,603016.8273566434,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,6400.0,120.0,761728.2566895182,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,6500.0,135.29019607843136,872059.370518231,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,6600.0,135.71764705882353,888471.3009724068,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,6700.0,110.61176470588235,735953.8834103713,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,6800.0,102.98823529411764,695132.1224168969,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,6900.0,84.89019607843137,581211.9979778321,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7000.0,101.64313725490196,706712.398482702,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,7100.0,111.0392156862745,782917.0738959652,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,7200.0,72.93333333333334,521399.0124794157,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,7300.0,86.72156862745098,628377.1318860368,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,7400.0,73.99607843137255,543588.7313974459,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,7500.0,74.21176470588235,552778.9127860288,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,7600.0,97.89019607843136,738814.6295888122,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,7700.0,78.40392156862745,599842.7048917133,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,7800.0,55.49411764705882,429900.6742341459,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,7900.0,78.53725490196078,616508.1427874884,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,8000.0,81.62745098039215,648347.8576057509,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,8100.0,70.1921568627451,565338.5605821104,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,8200.0,64.11764705882354,522611.6709044152,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,8300.0,70.0078431372549,577412.2743329247,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,8400.0,72.0,601285.3896088842,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,8500.0,59.68627450980392,504229.7344616131,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,8600.0,71.58039215686274,611885.2629002599,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,8700.0,45.537254901960786,394102.2811447548,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,8800.0,47.21176470588235,412855.70210875734,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,8900.0,64.0,566252.9472827613,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,9000.0,77.47450980392156,693605.3577467754,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,9100.0,57.97254901960784,524712.7922730843,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,9200.0,61.258823529411764,560513.6551622829,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,9300.0,51.0,471908.0188530246,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,9400.0,48.0,449116.18290029466,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,9500.0,48.50588235294118,458372.0348893822,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,9600.0,43.0,410776.80093848705,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,9700.0,47.34901960784314,457057.3180684851,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,9800.0,53.61176470588235,522688.43277314026,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,9900.0,37.0,364412.95609484985,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,10000.0,53.0,527397.4302970571,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,10100.0,36.0,361624.74961460754,"{""type"":""MultiPoint"",""coordinates"":[]}"
