system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,318714.937254902,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,174771.93333333338,4276090.653329564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,22728.725490196077,3190339.7066625394,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,8888.756862745098,2161242.158158137,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,4485.992156862745,1547318.1936767017,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,2655.8156862745095,1184656.412427004,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,1916.9607843137255,1048048.3561608759,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,1413.2745098039215,915213.2916081063,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,1038.7333333333333,776991.3792722112,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,813.1764705882352,689825.9289728652,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,761.2274509803922,721363.2489293792,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,573.3254901960784,601268.2931506825,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,538.5529411764705,619338.5705446329,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,447.99607843137255,559460.2061861479,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,399.4901960784314,538298.7675536585,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,347.843137254902,503117.6811498292,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,302.7725490196078,468223.7219534074,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,261.25098039215686,430515.36405733513,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,261.4980392156863,457682.47194350767,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,204.0705882352941,376797.11613997887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,186.76470588235293,364583.4689265679,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,188.40392156862745,386056.58238117816,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,166.19607843137254,357288.94524353376,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,170.77254901960785,384414.80973710096,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,158.5450980392157,372790.5928089812,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,136.32941176470587,333960.79670015053,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,122.69411764705882,312713.8675877834,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,130.0,344590.6954040462,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,120.99607843137255,332550.9054200268,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,110.0,313437.70527019026,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,85.98823529411764,253225.64763241677,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,94.86274509803921,289866.8514532866,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,90.0,283332.6674647406,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,78.99607843137255,256683.06284660668,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,85.41176470588235,285744.1772287201,"{""type"":""MultiPoint"",""coordinates"":[]}"
