system:index,Bin,GridcellCount,PopulationSum,.geo
66,6600.0,610.0,3964631.328370706,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,6700.0,607.0,4021088.3078689026,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,6800.0,572.0,3855509.7472448116,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,6900.0,568.0,3890230.022007595,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7000.0,569.0,3933592.590123489,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,7100.0,514.0,3594416.3143943204,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,7200.0,540.0,3858702.4595617363,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,7300.0,506.0,3647419.7442028318,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,7400.0,510.0,3726704.8862726446,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,7500.0,471.0,3500641.9939264334,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,7600.0,461.0,3459225.596336023,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,7700.0,456.0,3478036.404780957,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,7800.0,433.0,3334263.982086471,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,7900.0,420.0,3292221.600981878,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,8000.0,435.0,3433657.4823790016,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,8100.0,403.0,3233008.200093591,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,8200.0,425.0,3458584.6218563826,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,8300.0,403.0,3312217.705156379,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,8400.0,410.0,3411886.517344653,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,8500.0,353.0,2978552.8647754854,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,8600.0,338.0,2882646.7487261207,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,8700.0,354.0,3059257.289521914,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,8800.0,350.0,3050652.204036208,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,8900.0,310.0,2743244.506547146,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,9000.0,291.0,2600961.107312975,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,9100.0,346.0,3116076.200601417,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,9200.0,328.0,2999209.258964071,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,9300.0,298.0,2756428.865834316,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,9400.0,330.0,3084058.6182765616,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,9500.0,306.0,2886640.941088961,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,9600.0,280.0,2659447.858592511,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,9700.0,297.0,2846463.490332349,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,9800.0,286.0,2778666.801679757,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,9900.0,286.0,2801090.6581800804,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,10000.0,246.0,2441099.5013140757,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,10100.0,280.0,2800428.635500236,"{""type"":""MultiPoint"",""coordinates"":[]}"
