system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,1.472962740784307E7,8067.875586307506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,4094231.1490195813,5.586350583231561E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,114855.15686274505,2.4347694549256023E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,50823.921568627484,1.9037090543954395E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,32363.03921568628,1.712691648840786E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,23861.5568627451,1.6383534361019233E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,18424.521568627453,1.5385694596742114E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,15123.372549019607,1.482326891956976E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,12333.984313725492,1.3778235562725082E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,10523.64705882353,1.313290463700577E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,8906.30588235294,1.2207823899891948E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,7488.866666666666,1.1180353668413159E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,6285.423529411764,1.02257740236292E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,5260.529411764706,9192582.607890299,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,4680.992156862745,8828711.054494072,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,3897.38431372549,7809566.082027106,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,3321.137254901961,7039953.835516728,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,2794.1372549019607,6261093.526889318,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,2372.3764705882354,5557584.549705124,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,1988.105882352941,4889672.638183374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,1781.81568627451,4561875.209375982,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,1462.6901960784312,3920965.5006449698,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,1240.721568627451,3455907.1388441245,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,1037.9411764705883,2995029.2203039555,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,979.2745098039215,2938428.066071117,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,830.1058823529413,2574203.618503519,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,754.4549019607844,2399144.0552891456,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,679.349019607843,2282436.7140731653,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,618.635294117647,2110106.202128304,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,520.4509803921569,1854489.0660846788,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,454.5764705882353,1647611.672855508,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,441.6235294117647,1672071.0449983836,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,405.47843137254904,1580057.1336539788,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,329.10196078431375,1293152.619301341,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,307.2235294117647,1286459.0727962772,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,270.0705882352941,1147869.4822907501,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,263.1843137254902,1140384.9808449897,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,229.31764705882352,1009595.973205507,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,221.6627450980392,1025403.9704223052,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,196.4156862745098,934920.8601405313,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,191.12156862745098,930287.3718850024,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,140.6627450980392,711633.185224382,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,140.60000000000002,680547.8648301965,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,145.2941176470588,752696.7246469606,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,138.15686274509804,734423.1438851473,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,119.23529411764706,648506.3213421023,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,107.49803921568628,595797.7082003875,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,116.11764705882352,636757.9487331692,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,109.75686274509805,636477.9772043335,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,98.72549019607843,590908.1578418829,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,107.6549019607843,637010.8712981693,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,92.65882352941176,556369.0642058818,"{""type"":""MultiPoint"",""coordinates"":[]}"
