system:index,Bin,TotalCellCount,TotalPopulationSum,.geo
0,0.0,1.472962740784307E7,4825.121079131217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,4094231.1490195813,5.048891755520637E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,114855.15686274505,2.1278507621437363E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,50823.921568627484,1.6543890808684008E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,32363.03921568628,1.4906076255467935E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,23861.5568627451,1.4277246463874929E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,18424.521568627453,1.3471259286960721E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,15123.372549019607,1.3069468044848831E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,12333.984313725492,1.2200287572029995E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,10523.64705882353,1.1711877627082331E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,8906.30588235294,1.0957587675935438E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,7488.866666666666,1.0109297085243486E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,6285.423529411764,9270560.133924277,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,5260.529411764706,8373436.287152088,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,4680.992156862745,8044948.522572988,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,3897.38431372549,7155560.888505219,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,3321.137254901961,6482694.604519573,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,2794.1372549019607,5778741.982571723,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,2372.3764705882354,5158305.686438564,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,1988.105882352941,4551001.97111403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,1781.81568627451,4261881.062068036,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,1462.6901960784312,3672644.8077849876,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,1240.721568627451,3251131.105499224,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,1037.9411764705883,2826917.004044696,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,979.2745098039215,2784216.8165458054,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,830.1058823529413,2446299.4929908244,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,754.4549019607844,2292391.3425525073,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,679.349019607843,2173336.001643542,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,618.635294117647,2023609.7458036821,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,520.4509803921569,1776339.8773544428,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,454.5764705882353,1584518.5622750735,"{""type"":""MultiPoint"",""coordinates"":[]}"
