system:index,Bin,GridcellCount,PopulationSum,.geo
180,18600.0,1.0,18596.272419691086,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,18700.0,3.0,55927.61744312814,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,18800.0,2.0,37579.2179877758,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,18900.0,1.0,18899.86817073822,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,19000.0,3.0,56734.46772411466,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,19100.0,2.0,38140.300432264805,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,19200.0,4.0,76652.25005826354,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,19300.0,3.0,53135.51608551057,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,19400.0,3.0,58000.90830591321,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,19600.0,1.0,19504.25611805916,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,19700.0,1.0,13198.677688912783,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,19800.0,1.0,19770.726083397865,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,19900.0,2.0,39621.36891412735,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,20000.0,2.0,39966.95622563362,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,20100.0,2.0,29726.7782773102,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,20200.0,1.0,20121.513829231262,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,20300.0,2.0,40510.59579873085,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,20400.0,2.0,40697.74598693848,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,20500.0,1.0,20476.65543884039,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,20600.0,1.0,20582.59058880806,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,20700.0,2.0,41263.999658703804,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,21000.0,2.0,41849.6786468029,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,21100.0,3.0,62043.941436601366,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,21200.0,2.0,42299.83537298441,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,21300.0,4.0,74224.49215084572,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,21400.0,2.0,42640.903293550014,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,21500.0,3.0,64282.58141991496,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,21600.0,1.0,21582.962471842766,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,21700.0,1.0,21483.951517612793,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,21800.0,2.0,43480.19188416004,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,21900.0,1.0,21849.638295173645,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,22000.0,1.0,21965.503866910934,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,22100.0,4.0,87036.9001924279,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,22200.0,3.0,66417.37456162274,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,22400.0,2.0,44739.4236086607,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,22500.0,1.0,22409.082877129316,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,22800.0,3.0,64388.55554275414,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,23000.0,1.0,22939.464774668217,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,23100.0,1.0,17819.224432002797,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,23300.0,2.0,46579.36406299472,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,23500.0,1.0,23441.421608507633,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,23600.0,2.0,47013.17805962656,"{""type"":""MultiPoint"",""coordinates"":[]}"
