bin1980,bin2020,pop2020_sum,pop1980_sum
0.0,0.0,0.0,0.0
1000.0,0.0,0.0,6.4339209496974945
3000.0,0.0,0.0,2146.1829833984375
0.0,1000.0,1187491.9617051722,0.0
1000.0,1000.0,7.862949306649898E7,3.480291388841795E7
2000.0,1000.0,292820.6926383407,597790.7690749699
3000.0,1000.0,47815.29931970849,212986.0659210016
4000.0,1000.0,8942.770780582296,65934.7189903522
5000.0,1000.0,5282.717744644266,43934.789099633694
6000.0,1000.0,4084.206543618813,49925.771671287715
7000.0,1000.0,2829.488986357581,38580.11302250624
8000.0,1000.0,1661.4218261335045,22685.360931634903
9000.0,1000.0,2413.3219115161337,25455.85763850808
10000.0,1000.0,1312.2399169332348,37308.48100575805
11000.0,1000.0,2135.9600088084117,31539.2715164721
12000.0,1000.0,2210.1082328534685,46262.07241526246
13000.0,1000.0,1260.8462128411047,25235.16934943199
14000.0,1000.0,1569.4560678233393,27056.064224153757
15000.0,1000.0,1397.1493041231297,29057.618755996227
16000.0,1000.0,1805.7736819460988,45856.416790902615
17000.0,1000.0,1485.8160413186997,33869.82229599357
18000.0,1000.0,473.8413889044896,17773.89805817604
0.0,2000.0,298954.5369238458,0.0
1000.0,2000.0,3.368287492439553E7,1.0003916033395847E7
2000.0,2000.0,3802296.2284895405,3046189.866876145
3000.0,2000.0,310697.5786700359,458561.6026063079
4000.0,2000.0,86409.44438200188,187019.59567267913
5000.0,2000.0,25088.616951015778,74489.77856808901
6000.0,2000.0,7457.074581316672,26185.43678774312
7000.0,2000.0,4495.550667674746,19037.964711397886
8000.0,2000.0,6747.094528039452,29343.760935548693
9000.0,2000.0,6409.971776359715,34318.81473262422
11000.0,2000.0,1198.5870210304856,10493.09918665886
13000.0,2000.0,2940.9647735757753,24607.17100739479
14000.0,2000.0,1132.7666862076148,13551.76992419362
17000.0,2000.0,1503.5444886642508,16345.607172846794
18000.0,2000.0,1985.9966002427973,17648.039167761803
20000.0,2000.0,1726.2454047603533,19316.287494659424
21000.0,2000.0,1658.0871881814674,20038.49926045537
22000.0,2000.0,1868.9821948059835,21592.957195281982
28000.0,2000.0,1928.4664681432769,27946.438424527645
31000.0,2000.0,1398.1774015733972,46332.82224884629
0.0,3000.0,165660.15810694644,0.0
1000.0,3000.0,2.0025214699935928E7,4155578.944151064
2000.0,3000.0,8762549.74506734,4772713.713044509
3000.0,3000.0,1337529.3069903092,1235733.9215387509
4000.0,3000.0,374123.80936947494,508759.29938366014
5000.0,3000.0,118433.99520662571,198321.69417726382
6000.0,3000.0,44446.434254187945,95071.26604123582
7000.0,3000.0,16517.903348533902,44584.15489565581
8000.0,3000.0,22383.717661880888,68071.26889900118
9000.0,3000.0,9505.986239046637,32098.27786671379
10000.0,3000.0,4319.3975046128035,18576.265508949757
11000.0,3000.0,2164.131046079099,10707.711060322821
12000.0,3000.0,2139.0398541530594,11674.105403095484
13000.0,3000.0,2448.170534621924,12149.534647464752
14000.0,3000.0,2644.0225156880915,13952.149707853794
15000.0,3000.0,7059.990898550488,43468.984639301896
18000.0,3000.0,2877.961619067937,17216.043140888214
19000.0,3000.0,5576.660852698609,36912.42604446411
28000.0,3000.0,2220.222277026158,27871.45374467969
29000.0,3000.0,2214.3548232419416,28123.650980234146
30000.0,3000.0,2024.2956852866337,29804.09106874466
31000.0,3000.0,2825.058289515786,89486.04014396667
0.0,4000.0,169639.534657343,0.0
1000.0,4000.0,1.2331576626369294E7,1827663.9323161389
2000.0,4000.0,9530425.755440043,3946905.6401421945
3000.0,4000.0,2901364.2141221855,1943717.5669171608
4000.0,4000.0,660320.0922789425,638979.8539485302
5000.0,4000.0,338055.20924695145,432352.7472259946
6000.0,4000.0,180093.71628235828,270369.6741691516
7000.0,4000.0,81503.39535283175,147802.3081263806
8000.0,4000.0,28109.75587663334,59634.93699145317
9000.0,4000.0,7722.420631045476,16727.95168850571
10000.0,4000.0,9857.04600444017,28008.5507382378
13000.0,4000.0,6377.599195547161,22979.362504618075
14000.0,4000.0,3228.5013518137857,13082.135902561247
15000.0,4000.0,3815.012307750061,14355.4841183424
16000.0,4000.0,3097.713387733791,15285.903385162354
19000.0,4000.0,3809.2401490807533,18365.81748008728
0.0,5000.0,101964.95907000918,0.0
1000.0,5000.0,8239050.338415179,1002950.1073817984
2000.0,5000.0,8483524.737088475,2846340.628496135
3000.0,5000.0,4613909.24240813,2454497.504463812
4000.0,5000.0,1298349.9513671696,970341.3692840347
5000.0,5000.0,484460.1278722185,478602.3711902376
6000.0,5000.0,274442.50270637264,328853.1254436878
7000.0,5000.0,220336.99787649373,312478.55963418214
8000.0,5000.0,80883.49428217471,131743.34057890414
9000.0,5000.0,22917.96457803955,42689.3844089092
10000.0,5000.0,18023.111902946606,37186.48058207333
11000.0,5000.0,22930.344460238703,52775.26418592408
12000.0,5000.0,8458.909274049103,22422.452321976423
13000.0,5000.0,4755.95561079355,12729.54001930356
14000.0,5000.0,4974.669525504112,13688.147695064545
16000.0,5000.0,4397.314156581182,15957.127750694752
31000.0,5000.0,4614.615369081497,108395.50205612183
0.0,6000.0,136168.23511641743,0.0
1000.0,6000.0,5563274.157147027,532932.1199681819
2000.0,6000.0,6242880.117175821,1695331.911972737
3000.0,6000.0,5086807.891786133,2286685.8071896774
4000.0,6000.0,2503882.647976049,1558594.332758916
5000.0,6000.0,841546.7848921218,679461.3969098235
6000.0,6000.0,353856.4704560279,343491.57970268745
7000.0,6000.0,215110.7575660018,248967.18057738905
8000.0,6000.0,136193.18648815155,188819.72650291398
9000.0,6000.0,66727.446538507,99733.54210783914
10000.0,6000.0,10982.298011384904,18931.831350535154
11000.0,6000.0,38788.51870819181,72706.57367959432
12000.0,6000.0,5068.508059859276,11392.817250013351
13000.0,6000.0,10566.452282385435,25118.725852698088
16000.0,6000.0,5996.595623276499,16343.581172223478
20000.0,6000.0,5367.966124223545,19397.396961390972
0.0,7000.0,77852.50023190863,0.0
1000.0,7000.0,3983985.751495033,338739.5821034201
2000.0,7000.0,5154462.149498924,1171721.8198352957
3000.0,7000.0,4396091.375433716,1696530.9367287653
4000.0,7000.0,3173310.734036271,1688941.128756785
5000.0,7000.0,1412700.1253379248,956330.4357278304
6000.0,7000.0,481948.70486853423,399703.9351418432
7000.0,7000.0,240664.96014733706,236158.78460709378
8000.0,7000.0,182208.91801087442,212990.91222244437
9000.0,7000.0,139700.62387085424,184095.18515533744
10000.0,7000.0,59468.700086266734,87201.41139585618
11000.0,7000.0,45215.34399130102,72257.9185448736
12000.0,7000.0,27157.61410570424,45392.485808975995
13000.0,7000.0,6892.476006679703,12292.019962128252
17000.0,7000.0,13179.82338012848,32926.70950901508
18000.0,7000.0,6928.816888418049,17774.625973701477
0.0,8000.0,104302.07349208594,0.0
1000.0,8000.0,3208281.3410935933,228923.58698672743
2000.0,8000.0,3963978.6639320627,798640.5266111771
3000.0,8000.0,3552225.6563968947,1198361.920045779
