Bin,PopulationSum
0.0,0.0
100.0,330032.4629689165
200.0,219455.953679952
300.0,171665.29107284555
400.0,140660.96548909388
500.0,125578.99873890028
600.0,107277.31084241094
700.0,104367.23229626968
800.0,92527.74494701257
900.0,81770.09707579845
1000.0,84802.78151012468
1100.0,81629.1023694007
1200.0,63327.9479822493
1300.0,63932.3762159653
1400.0,68653.17928151418
1500.0,62805.727570781084
1600.0,55062.21399941783
1700.0,41425.05032534398
1800.0,59225.13975305928
1900.0,59622.006531082465
2000.0,71828.2949591237
2100.0,45476.21216260393
2200.0,46059.92646159562
2300.0,44674.48659143127
2400.0,41973.775824652286
2500.0,56354.323274698516
2600.0,34646.84581134607
2700.0,39911.42303539533
2800.0,44399.77789458468
2900.0,52052.86720086662
3000.0,32584.37797340321
3100.0,40019.693412169494
3200.0,42013.8599210513
3300.0,61810.84540106552
3400.0,35813.078356234604
3500.0,19551.69488599101
3600.0,50312.54640071021
3700.0,28849.30503576043
3800.0,25344.392396668685
3900.0,22833.773632218938
4000.0,15470.664641307543
4100.0,23037.797973700537
4200.0,20682.854468824342
4300.0,21378.042210891843
4400.0,21759.844883982092
4500.0,48658.519971890215
4600.0,18201.252293793485
4700.0,32609.70031452831
4800.0,18940.905957789397
4900.0,29152.219601387158
5000.0,24748.21696898155
5100.0,25250.329074136913
5200.0,23762.407983256253
5300.0,19032.318646936776
5400.0,10715.916569041088
5500.0,46939.21486991903
5600.0,33149.17934386081
5700.0,22644.10251455754
5800.0,17269.75074315723
5900.0,21338.90371399875
6000.0,35769.8569691889
6100.0,42240.65855771864
6200.0,23959.550527531515
6300.0,31249.336508433335
6400.0,37979.77294650196
6500.0,51565.69071593881
6600.0,26192.99073739536
6700.0,13311.919740742072
6800.0,11677.426861151907
6900.0,6824.853957243264
7000.0,20775.517392298207
7100.0,14166.066976696253
7200.0,14257.611117756926
7300.0,21022.389336060558
7400.0,20481.489725792202
7500.0,22306.91506433487
7700.0,30558.807990148664
7800.0,23316.741390056908
7900.0,7876.712254032493
8000.0,7904.0481979474425
8200.0,21304.790868646054
8300.0,33044.039435750805
8400.0,16708.253067518584
8500.0,16858.775464251637
8600.0,17172.4312410336
8700.0,8616.114820584655
8800.0,8792.454958811402
8900.0,8849.944565474987
9000.0,26744.820324718952
9400.0,9360.33881855011
9600.0,9551.422373466194
9700.0,9655.760925211012
10100.0,30176.474967570975
10400.0,31044.684077013284
10500.0,10437.315719619393
10600.0,10559.19947052002
10700.0,10687.825345993042
10800.0,32310.131864560768
10900.0,32619.51436060667
11000.0,32880.69532114267
11200.0,11142.154586791992
11300.0,11207.867996460758
11700.0,11628.05096846819
11800.0,11702.63680768013
12100.0,12090.179184153676
12200.0,12130.872575759888
12300.0,12283.760084152222
12900.0,12863.921395184472
13000.0,38790.971912145615
13400.0,13303.562794208527
14600.0,14534.30512741208
15200.0,15149.913403511047
18600.0,18568.39790725708
