Bin,PopulationSum
0.0,0.0
100.0,48847.008661020984
200.0,59361.69776429808
300.0,58834.52062328401
400.0,62311.832107494
500.0,46041.9905451551
600.0,40021.702246814515
700.0,33823.582638646374
800.0,35114.39635874955
900.0,50495.48874879923
1000.0,33286.782901692015
1100.0,36701.040295878425
1200.0,42179.10670322703
1300.0,39985.58801327975
1400.0,25198.523801907668
1500.0,38805.3646902467
1600.0,37756.61819723907
1700.0,36581.126791269126
1800.0,26098.57685290484
1900.0,39059.0396911366
2000.0,33332.97972254641
2100.0,36148.41746378893
2200.0,32247.53178246878
2300.0,42740.528161918744
2400.0,34088.81837520469
2500.0,29610.37659096249
2600.0,17868.362206030844
2700.0,32596.84989838379
2800.0,30155.899227533217
2900.0,31389.03503272403
3000.0,20724.44478060957
3100.0,33740.78809526749
3200.0,31293.072672886425
3300.0,38668.500551419114
3400.0,27757.496151935404
3500.0,7474.218662106106
3600.0,24090.792045929797
3700.0,27469.06817132629
3800.0,26114.374492393807
3900.0,17589.402187037937
4000.0,27470.471738865934
4100.0,12167.320995853283
4200.0,28965.62515712157
4300.0,38139.365519843064
4400.0,4310.86960978806
4500.0,35510.968600592576
4600.0,22809.437317184173
4700.0,31352.581891622533
4800.0,4788.530787230469
4900.0,19312.830663592555
5000.0,28735.69448428335
5100.0,10027.883425646462
5200.0,5167.44600925222
5300.0,35821.991560180606
5400.0,10703.15020172298
5500.0,25919.426315254455
5600.0,10849.775758361619
5700.0,17025.981209412217
5800.0,22976.412792777213
5900.0,23386.913948161528
6000.0,29793.03971770685
6100.0,29853.04665877303
6200.0,10978.95613396438
6300.0,31253.355074988678
6400.0,12700.508444549516
6500.0,25856.17198786605
6600.0,24740.478091157096
6700.0,46442.96139778831
6800.0,28475.875772706288
7000.0,20805.4376985766
7100.0,28285.200352156535
7200.0,7163.711392223835
7300.0,14478.160146273673
7400.0,14585.215785288037
7500.0,37234.609444942325
7600.0,15112.483121317811
7700.0,7683.266420416534
7800.0,45478.86219671335
7900.0,15735.68568242155
8000.0,23904.71467269957
8100.0,54304.27724891316
8200.0,16393.761828243732
8300.0,16502.561653256416
8400.0,16738.427093459293
8500.0,16871.48717366159
8600.0,17115.41320695728
8700.0,24458.68371132396
8800.0,8774.37069618702
8900.0,24715.954085091853
9000.0,35842.34227395989
9100.0,6860.512149355458
9300.0,27768.5412671566
9400.0,18757.271289363503
9500.0,9419.95979309082
9600.0,28622.72002586443
9900.0,9809.284370779991
10000.0,19851.59573077038
10100.0,10090.330739855766
10200.0,10123.98922920227
10300.0,10232.943397521973
10400.0,20777.706736478955
10500.0,10425.058766841888
10600.0,21150.779038459063
10700.0,10625.386119186878
10800.0,10736.236783504486
10900.0,10878.57621717453
11000.0,10996.325348377228
11100.0,11000.201106071472
11200.0,22288.282414987683
11300.0,45032.65845012665
11400.0,10301.21003658865
11500.0,11427.756492644548
11600.0,10933.410784318985
11700.0,23337.78715491295
11800.0,35193.69344294071
11900.0,11870.398317337036
12000.0,11933.912170410156
12100.0,12094.951012343168
12200.0,24249.77325439453
12300.0,12251.467060089111
12400.0,12322.890023231506
12500.0,12444.497456550598
12600.0,12531.989006996155
12900.0,12805.863761782646
13000.0,12989.306491166353
13100.0,13042.548015594482
13300.0,13238.064098358154
13800.0,10999.864613598585
13900.0,39230.140424306606
14000.0,13941.662303447723
14200.0,14151.950245261192
14400.0,14352.962455272675
14500.0,10056.726507287867
14900.0,14829.428806304932
15000.0,14912.750218391418
15400.0,15331.799095153809
16200.0,10763.020540237427
17400.0,9475.468767891678
17600.0,17511.24316805601
