system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,1.5802574E7,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,4331402.0,4.8464760457047574E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,154302.0,2.1450844269043136E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,61527.0,1.4831949568630451E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,33446.0,1.141376461813745E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,21458.0,9445227.707403613,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,15156.0,8192031.20055381,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,11452.0,7312031.608959725,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,9219.0,6779109.039822267,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,7609.0,6360311.395969228,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,6497.0,6070108.139841617,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,5546.0,5735127.2057963945,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,4987.0,5641316.710889877,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,4420.0,5449052.985516181,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,3886.0,5171296.579817423,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,3651.0,5208586.046573716,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,3357.0,5137057.815782313,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,3116.0,5067490.344352223,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,2845.0,4912242.557340688,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,2723.0,4972822.742972523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,2544.0,4894721.7783997785,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,2370.0,4814280.883576578,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,2265.0,4806995.848072767,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,2076.0,4607537.88985359,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,2083.0,4823161.681549164,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,1937.0,4681700.169450379,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,1879.0,4725562.502925934,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,1706.0,4473583.129653375,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,1642.0,4467867.462351743,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,1552.0,4358221.031477053,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,1522.0,4432722.900383025,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,1481.0,4476644.953284996,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,1367.0,4262937.120706024,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,1434.0,4620910.4032865735,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,1359.0,4501859.503796158,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,1299.0,4424650.980180626,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,1242.0,4349987.216952099,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,1191.0,4297595.81074682,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,1112.0,4130898.5423228843,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,1037.0,3958263.1913811886,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,1078.0,4222131.079711033,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,1077.0,4316607.359892703,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,970.0,3979371.2856972283,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,948.0,3982997.311334338,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,917.0,3952514.615038923,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,890.0,3913354.774275868,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,832.0,3764839.927603631,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,865.0,3985416.2420046437,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,810.0,3819200.8707664376,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,773.0,3717927.1634429586,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,689.0,3395998.5456281127,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,756.0,3788105.457714686,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,720.0,3684083.9369763136,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,624.0,3244742.6885846625,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,609.0,3224906.160554589,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,611.0,3316295.943291852,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,632.0,3470553.13969279,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,628.0,3515272.183237171,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,587.0,3355437.1599238017,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,537.0,3122923.914121844,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,570.0,3367876.5563036767,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,544.0,3265491.2635484743,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,505.0,3086251.08194866,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,511.0,3180240.6519506886,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,6400.0,520.0,3290591.937628977,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,6500.0,503.0,3236615.9972964544,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,6600.0,511.0,3319073.334790858,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,6700.0,475.0,3136344.6334341196,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,6800.0,451.0,3027339.145662533,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,6900.0,442.0,3000286.6443495504,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7000.0,430.0,2973910.5205496443,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,7100.0,391.0,2735409.0088778045,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,7200.0,410.0,2902556.6445103153,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,7300.0,409.0,2944112.8958536494,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,7400.0,383.0,2805111.3564539887,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,7500.0,370.0,2740590.9339335854,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,7600.0,354.0,2662303.4440895813,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,7700.0,354.0,2683712.585796709,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,7800.0,339.0,2610188.791020347,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,7900.0,322.0,2510788.806177484,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,8000.0,331.0,2616164.9720001444,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,8100.0,318.0,2554700.816610842,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,8200.0,285.0,2316176.7068612566,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,8300.0,298.0,2434566.9339620285,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,8400.0,307.0,2558172.175598684,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,8500.0,273.0,2291575.995411304,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,8600.0,260.0,2196307.098027985,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,8700.0,274.0,2349235.558746935,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,8800.0,222.0,1927829.9446167508,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,8900.0,215.0,1888955.6426109034,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,9000.0,256.0,2273501.7064484255,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,9100.0,239.0,2146404.988559933,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,9200.0,201.0,1824855.980217663,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,9300.0,206.0,1891837.133971415,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,9400.0,201.0,1857335.0695351996,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,9500.0,212.0,1999361.8290420584,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,9600.0,191.0,1803729.4910638924,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,9700.0,190.0,1828015.2655286735,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,9800.0,189.0,1832526.0769502858,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,9900.0,169.0,1659872.7257569896,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,10000.0,172.0,1698077.3724343455,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,10100.0,166.0,1664124.17632312,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,10200.0,165.0,1669168.47279756,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,10300.0,166.0,1677472.7030356012,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,10400.0,143.0,1477025.7886244734,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,10500.0,164.0,1712254.4901674641,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,10600.0,142.0,1492611.063601756,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,10700.0,137.0,1455427.952287015,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,10800.0,141.0,1507032.1765162812,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,10900.0,138.0,1496078.8212042782,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,11000.0,135.0,1462790.9827321933,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,11100.0,157.0,1728109.9308551482,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,11200.0,142.0,1582495.9539573113,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,11300.0,148.0,1664361.8725455184,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,11400.0,131.0,1484882.7578421058,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,11500.0,127.0,1448397.580708111,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,11600.0,143.0,1642511.0781078998,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,11700.0,138.0,1599541.3858263362,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,11800.0,125.0,1462205.2088507786,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,11900.0,120.0,1422289.3608969548,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,12000.0,106.0,1264836.5075398968,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,12100.0,123.0,1472307.4242553215,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,12200.0,105.0,1241364.013436508,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,12300.0,111.0,1343876.3426679252,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,12400.0,104.0,1281304.875089374,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,12500.0,88.0,1091586.7439568823,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,12600.0,111.0,1390760.699892044,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,12700.0,97.0,1225631.8961085426,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,12800.0,102.0,1299879.7844608023,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,12900.0,91.0,1167827.2836713386,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,13000.0,105.0,1354528.0518301628,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,13100.0,93.0,1209527.0416724626,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,13200.0,76.0,994177.0274922238,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,13300.0,82.0,1085874.6299521974,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,13400.0,111.0,1463247.355715707,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,13500.0,89.0,1192799.8191848597,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,13600.0,97.0,1309954.3768176853,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,13700.0,85.0,1157331.0982692335,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,13800.0,63.0,858995.3603718586,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,13900.0,65.0,900023.608818261,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,14000.0,87.0,1200797.6608575769,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,14100.0,81.0,1122711.0269492103,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,14200.0,85.0,1185005.8162067477,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,14300.0,82.0,1153990.7805547887,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,14400.0,72.0,1032999.3841729392,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,14500.0,66.0,953756.2702456692,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,14600.0,72.0,1035229.8012978237,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,14700.0,63.0,906471.8662335175,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,14800.0,64.0,943070.3259013724,"{""type"":""MultiPoint"",""coordinates"":[]}"
