system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,1.5838997E7,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,4356977.0,4.632495081290297E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,137345.0,1.905410772932105E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,52629.0,1.2694952416066501E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,28790.0,9821895.16642211,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,18139.0,7993384.84774654,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,13080.0,7059194.58558214,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,9981.0,6380409.888208942,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,8100.0,5964649.6388892,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,6651.0,5563204.672610734,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,5756.0,5389568.434769688,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,4934.0,5113900.197245399,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,4336.0,4908384.262420979,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,3868.0,4760866.912081239,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,3559.0,4734588.982029198,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,3328.0,4757517.451145281,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,3095.0,4729421.044195861,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,2841.0,4625886.396040785,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,2538.0,4385871.488790887,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,2392.0,4375580.7241728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,2288.0,4395661.52508907,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,2160.0,4384314.2728165295,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,1923.0,4079874.010721621,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,1892.0,4214333.307213004,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,1807.0,4204343.985419901,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,1673.0,4048513.7153775427,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,1519.0,3832632.965877683,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,1440.0,3781113.4671302657,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,1440.0,3926539.4810854383,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,1308.0,3683430.535833174,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,1307.0,3821797.4423471964,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,1252.0,3792752.7850408815,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,1133.0,3534125.1115044267,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,1187.0,3820366.399747156,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,1034.0,3433855.3999788747,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,992.0,3382541.5706557683,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,939.0,3308944.840834554,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,908.0,3283642.0463915374,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,846.0,3155563.136380612,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,880.0,3357970.0986459954,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,807.0,3160726.1725320853,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,813.0,3252230.64322602,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,739.0,3035433.8613902824,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,699.0,2940540.2186753713,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,715.0,3070057.066856967,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,658.0,2910725.231259196,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,575.0,2598188.9764009477,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,597.0,2756648.8917848654,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,616.0,2890677.892212088,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,514.0,2480776.6956222258,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,504.0,2479319.7301967796,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,489.0,2459064.8016945706,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,533.0,2729985.5125407344,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,437.0,2277708.1625082954,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,427.0,2270999.481171657,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,396.0,2152542.9078127593,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,411.0,2270533.4220538284,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,396.0,2228757.0019066636,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,401.0,2289929.955128107,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,370.0,2138271.496585064,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,365.0,2165752.5676273033,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,348.0,2101114.001743284,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,351.0,2141110.312436862,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,320.0,1971906.0189626957,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,6400.0,334.0,2109843.33384073,"{""type"":""MultiPoint"",""coordinates"":[]}"
