bin2000,bin2020,pop2020_sum,pop2000_sum
0.0,0.0,0.0,0.0
0.0,1000.0,661.8411080036258,0.0
1000.0,1000.0,1.6182118814479308E7,1.5956371211697347E7
2000.0,1000.0,419828.84151300316,602811.8231420314
3000.0,1000.0,915.0837755575776,2696.669973704964
1000.0,2000.0,1315837.1570769283,864153.4547098947
2000.0,2000.0,4433788.169603459,4217635.264771942
3000.0,2000.0,480374.3281154815,674115.243720029
4000.0,2000.0,21043.269222392235,40064.96537582297
5000.0,2000.0,1924.235415816307,4081.991865634918
1000.0,3000.0,141012.8387128195,34114.035524053266
2000.0,3000.0,1085672.7920174848,818476.5764828408
3000.0,3000.0,2306646.51876848,2257823.4867542135
4000.0,3000.0,517850.30516417086,672855.3710313601
5000.0,3000.0,56737.39667281648,91788.54364420846
6000.0,3000.0,15808.886024849955,33750.71035460383
1000.0,4000.0,79156.42568553239,14090.292543187039
2000.0,4000.0,137381.21860064098,64681.85448204094
3000.0,4000.0,856478.5483825172,679261.3091445861
4000.0,4000.0,1339834.6331439326,1316402.4867920382
5000.0,4000.0,356881.5120972662,443780.3989730329
6000.0,4000.0,61366.415683533065,89854.71685792552
7000.0,4000.0,10641.204852689058,18248.194761693478
9000.0,4000.0,3819.2850775904953,8751.679144501686
1000.0,5000.0,64935.7590749939,9464.767779651098
2000.0,5000.0,62652.06616787799,22479.35932399705
3000.0,5000.0,190029.84522789856,114812.65049781604
4000.0,5000.0,743175.9049085856,611496.4039761529
5000.0,5000.0,926710.9056881116,912357.5588585219
6000.0,5000.0,273834.34503591433,323342.6462844978
7000.0,5000.0,51834.444553155445,72518.45008695875
8000.0,5000.0,14428.649180130102,22664.26070022583
9000.0,5000.0,4652.768307894468,8203.422952413559
1000.0,6000.0,10392.16705493629,1527.3776292204857
2000.0,6000.0,80125.88194591226,23414.981462063268
3000.0,6000.0,53523.64719107002,25587.429445505142
4000.0,6000.0,182373.72214278346,126687.33640591428
5000.0,6000.0,574349.9725963462,480259.52219374245
6000.0,6000.0,583959.4521078025,578509.2988863782
7000.0,6000.0,218995.4887301863,256799.04612200757
8000.0,6000.0,103727.56848314032,134117.9964030739
9000.0,6000.0,22388.901279836893,33589.22585605085
11000.0,6000.0,5952.899802207947,10241.950420379639
1000.0,7000.0,13469.401958387345,1691.2612945474684
2000.0,7000.0,6379.389342667535,1294.6715418472886
3000.0,7000.0,52005.942469587215,20510.184440672554
4000.0,7000.0,63619.270538819954,35724.34501137751
5000.0,7000.0,223510.6922402957,161791.98615063634
6000.0,7000.0,603621.5583222304,507843.6090059336
7000.0,7000.0,350376.04962350335,341367.8893826739
8000.0,7000.0,188059.09832453262,215777.81117228232
9000.0,7000.0,72837.46329439618,93120.20063859038
10000.0,7000.0,13173.576778933406,18966.379481434822
11000.0,7000.0,13493.864849448204,20404.103992834687
13000.0,7000.0,6612.749241054058,12436.430614471436
1000.0,8000.0,36155.36702663638,3650.9269141703844
2000.0,8000.0,51076.20558567718,9582.096618419513
3000.0,8000.0,22593.915510037914,7441.802632704377
4000.0,8000.0,36449.760447192006,18027.566308688372
5000.0,8000.0,81969.40004167892,50447.632499364205
6000.0,8000.0,178356.19813861977,134641.8713371558
7000.0,8000.0,480291.6005630619,417778.3373960778
8000.0,8000.0,226507.31825383723,224663.46191867115
9000.0,8000.0,111311.50785882692,128805.31091064584
10000.0,8000.0,88648.53951271717,114948.7269008616
11000.0,8000.0,30406.033642739058,42294.07147811353
12000.0,8000.0,7591.806068122387,11564.839201748371
1000.0,9000.0,8239.26908814907,865.3968953564763
3000.0,9000.0,16448.14172887802,4615.046913713217
4000.0,9000.0,17424.909307315946,7041.3160512037575
5000.0,9000.0,33140.84887828678,18023.49949155003
