bin2000,bin2020,pop2020_sum,pop2000_sum
0.0,0.0,0.0,0.0
0.0,1000.0,26670791.32799638,0.0
0.0,2000.0,2647568.6014142307,0.0
0.0,3000.0,771599.4850774894,0.0
0.0,4000.0,544310.6773321778,0.0
0.0,5000.0,340319.7724365643,0.0
0.0,6000.0,218935.1212484315,0.0
0.0,7000.0,170203.72615665384,0.0
0.0,8000.0,90150.66569397599,0.0
0.0,9000.0,134289.0273045674,0.0
0.0,10000.0,94837.52815751731,0.0
0.0,11000.0,115448.67558456212,0.0
0.0,12000.0,23033.718423247337,0.0
0.0,13000.0,87680.1539978385,0.0
0.0,14000.0,40808.30194801092,0.0
0.0,16000.0,46900.80003207922,0.0
0.0,17000.0,16356.227875471115,0.0
0.0,18000.0,17219.437477111816,0.0
0.0,19000.0,56114.46561896801,0.0
0.0,20000.0,19682.744170188904,0.0
0.0,21000.0,40810.609030008316,0.0
0.0,22000.0,43408.96494914591,0.0
0.0,23000.0,22369.05124872923,0.0
0.0,25000.0,24815.278545737267,0.0
0.0,26000.0,51099.106769382954,0.0
0.0,27000.0,26607.27809202671,0.0
0.0,30000.0,29691.651843070984,0.0
0.0,31000.0,435008.11204734445,0.0
1000.0,0.0,0.0,255.8566880710423
1000.0,1000.0,412688391.267385,229009289.72840193
1000.0,2000.0,68664815.85918722,27661977.87190578
1000.0,3000.0,18248374.36270175,3759103.9151737075
1000.0,4000.0,9817347.921880757,1363313.635407772
1000.0,5000.0,6076596.012983346,638157.3437427713
1000.0,6000.0,4414909.809081784,383099.49387395417
1000.0,7000.0,3088767.268007102,241458.4402063743
1000.0,8000.0,2624267.9488608465,179265.49764579782
1000.0,9000.0,1611299.7333421856,96782.55607512256
1000.0,10000.0,1242561.66169134,67540.74393276189
1000.0,11000.0,1270169.173778863,57247.51383404284
1000.0,12000.0,889852.0650332569,37230.528944247955
1000.0,13000.0,526101.0796097536,22139.320389792323
1000.0,14000.0,506862.347279951,16520.958185541444
1000.0,15000.0,448400.6288450435,14152.823373400606
1000.0,16000.0,217112.42972816154,8630.40232302263
1000.0,17000.0,296590.0937614683,7496.619014812633
1000.0,18000.0,211391.46346033365,5147.469770858064
1000.0,19000.0,258095.53202663362,5932.968403615989
1000.0,20000.0,135515.36966730654,4000.0762473098002
1000.0,21000.0,123010.22363725305,2894.9447088241577
1000.0,22000.0,85142.1075927858,1910.2000344793296
1000.0,23000.0,44437.68965768814,549.0919303894043
1000.0,24000.0,93625.52323167026,2329.924812316895
1000.0,25000.0,48167.04306459427,937.7382472753525
1000.0,26000.0,75715.74586504698,655.2781423479319
1000.0,27000.0,53282.01592230797,826.494729757309
1000.0,28000.0,27893.621834158897,639.318841457367
1000.0,30000.0,29331.77629059553,573.0246661752462
1000.0,31000.0,468323.3606928885,3026.0946990549564
2000.0,1000.0,4142571.3242685157,7214253.646540181
2000.0,2000.0,34324346.0434314,29733080.9416906
2000.0,3000.0,31537546.591112107,19766891.886134826
2000.0,4000.0,13761322.095723733,6316818.571067844
2000.0,5000.0,6939298.377580754,2363511.416513417
2000.0,6000.0,4735020.829106332,1327222.0315884738
2000.0,7000.0,3119978.483334067,718159.4688539887
2000.0,8000.0,2310910.393206226,463861.5610620822
2000.0,9000.0,1986686.0515175336,342786.25539315445
2000.0,10000.0,1346896.625595443,206760.56727286812
2000.0,11000.0,1202806.6998414733,167299.71230904234
2000.0,12000.0,1058249.115687042,138898.4815970999
2000.0,13000.0,811745.1953389645,93734.05093696527
2000.0,14000.0,497350.96440623247,57532.988330632405
2000.0,15000.0,530013.5876918718,57276.860463858364
2000.0,16000.0,297208.11519402673,30856.8053434048
2000.0,17000.0,296459.9822976552,27563.29958459409
2000.0,18000.0,227048.55143193528,18949.923323683906
2000.0,19000.0,221708.08906257153,18779.15782789141
2000.0,20000.0,195280.15523151495,13874.7999506481
2000.0,21000.0,163763.00532251596,10898.913866580464
2000.0,22000.0,87303.66745173931,5641.039069935679
2000.0,23000.0,22405.66687333584,1518.12435798347
2000.0,24000.0,70768.7414175868,4312.345364481211
2000.0,25000.0,49190.67634920776,2973.11417096667
2000.0,26000.0,25136.76016394794,1742.5989533662796
2000.0,27000.0,79817.51306545734,3935.5983341634274
2000.0,30000.0,29375.937339782715,1257.0768451690674
2000.0,31000.0,478806.304408066,13424.500730065627
3000.0,1000.0,280456.82373332535,978633.9445810895
3000.0,2000.0,2820968.395403388,4114572.161578918
3000.0,3000.0,12984765.379848711,11996242.577678777
3000.0,4000.0,18888484.243789464,13366523.136024281
3000.0,5000.0,12982995.467596343,7500394.280304466
3000.0,6000.0,6921823.6283049565,3219620.3712841906
3000.0,7000.0,4513886.409144395,1755853.6039980669
3000.0,8000.0,3386002.37845066,1134022.7712089005
3000.0,9000.0,2225179.912295049,668212.966377512
3000.0,10000.0,1677989.2194950546,447823.0305372561
3000.0,11000.0,1160957.8476477438,276076.66596497
3000.0,12000.0,746663.2653262038,163940.46917331684
3000.0,13000.0,729123.5689641186,142426.75923145586
3000.0,14000.0,716137.4621521942,130336.25722143846
3000.0,15000.0,479443.25058285147,79712.13486825908
3000.0,16000.0,432488.27834223956,68191.53237638623
3000.0,17000.0,320599.7281812798,46610.345709156645
3000.0,18000.0,277536.4300134778,41750.29930269718
3000.0,19000.0,202802.25961868465,26199.84998908395
3000.0,20000.0,250249.06654072288,29777.539647068326
3000.0,21000.0,262314.35884043796,30098.179958240304
3000.0,22000.0,214637.45660373569,25696.76854824368
3000.0,23000.0,311426.768009534,35484.205397458274
3000.0,24000.0,233475.6731351316,26140.06624348089
3000.0,25000.0,48265.35224069655,5113.946786090732
3000.0,26000.0,177793.85254606383,19322.428575786107
3000.0,27000.0,211928.1527906284,21397.14462737739
3000.0,28000.0,164199.20809179544,16843.38633767329
3000.0,29000.0,28425.29503443092,2250.224875330925
3000.0,30000.0,58758.01847469807,5882.931085109711
3000.0,31000.0,449008.60249760747,23749.496185980737
4000.0,1000.0,49979.09707228832,282479.2439036756
4000.0,2000.0,490212.9233407936,1074854.9172469298
4000.0,3000.0,2307738.8442904227,2991300.1442385796
4000.0,4000.0,7316628.153850145,7022324.444767949
4000.0,5000.0,10851697.49757657,8361072.6191731
4000.0,6000.0,10590235.774863683,6795264.72311059
4000.0,7000.0,6351093.212781031,3500667.943020396
4000.0,8000.0,3802122.354007473,1799075.3641683338
