system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,9598537.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,970852.0,1.437117117965889E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,77079.0,1.0876132202169096E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,34688.0,8418493.248684622,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,20523.0,7035021.290675744,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,13429.0,5943552.442252988,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,9602.0,5207115.3712125365,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,7224.0,4627433.911694483,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,5677.0,4206829.73786928,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,4502.0,3776129.405611486,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,3972.0,3718638.436366371,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,3420.0,3546026.4587978935,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,2978.0,3377184.831996472,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,2650.0,3268999.4172157086,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,2305.0,3068586.5243643047,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,2180.0,3128006.91742143,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,1980.0,3030152.0374876424,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,1766.0,2876388.2172790156,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,1635.0,2804745.3879322493,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,1469.0,2686619.1358565143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,1429.0,2760007.838828407,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,1343.0,2723068.677289851,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,1238.0,2622727.821386698,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,1128.0,2497033.250180022,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,1006.0,2334688.4938826757,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,991.0,2392290.2799085747,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,893.0,2248686.322417639,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,855.0,2227062.3909489345,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,805.0,2180725.744851268,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,795.0,2239929.1546174292,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,719.0,2103587.8202585834,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,755.0,2282101.2884183973,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,681.0,2114631.1972577153,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,649.0,2079760.8625259867,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,599.0,1983883.345182175,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,580.0,1978680.6903375597,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,563.0,1958263.8848354805,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,588.0,2127023.4168987926,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,480.0,1783917.3517636333,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,479.0,1821386.276944704,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,473.0,1859213.3699603623,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,442.0,1782979.4842227073,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,440.0,1811984.7569647676,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,422.0,1767583.0739940272,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,403.0,1729589.2141404885,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,397.0,1747595.4089939962,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,349.0,1573941.2842125234,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,406.0,1880955.5265185928,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,342.0,1600150.784617553,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,344.0,1657992.2565304758,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,321.0,1568636.959713435,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,301.0,1509121.5922993224,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,310.0,1578326.3710199022,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,317.0,1653279.652566023,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,299.0,1586727.6104724628,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,257.0,1376774.648110712,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,261.0,1440069.0394506617,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,278.0,1554703.9191315153,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,274.0,1564687.9914899284,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,260.0,1515830.3335572935,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,265.0,1561259.4212051178,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,246.0,1486115.1914855214,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,251.0,1533747.234034674,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,254.0,1571205.4026334553,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,6400.0,249.0,1560239.7942909612,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,6500.0,217.0,1393521.6442871287,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,6600.0,216.0,1401581.0981797625,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,6700.0,191.0,1250880.4426915068,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,6800.0,211.0,1417410.4041798802,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,6900.0,208.0,1413462.9240127802,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7000.0,176.0,1223030.2063414156,"{""type"":""MultiPoint"",""coordinates"":[]}"
