system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,1.4943318E7,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,4144452.0,4.102265929637373E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,116565.0,1.6184964584815247E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,51560.0,1.2467902201164678E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,32793.0,1.1219603274572104E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,24132.0,1.067615898079919E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,18631.0,1.0093299276452247E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,15264.0,9808097.284040926,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,12441.0,9227472.188890714,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,10619.0,8927945.074076777,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,8978.0,8446436.617854428,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,7546.0,7852064.281288095,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,6334.0,7219901.125418197,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,5299.0,6569200.865193162,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,4714.0,6310114.92035856,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,3921.0,5642613.910979794,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,3350.0,5138051.373211175,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,2819.0,4606847.901724178,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,2384.0,4146793.5131208785,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,2001.0,3669571.601570532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,1790.0,3472783.4085418005,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,1474.0,2994669.688578238,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,1252.0,2663528.317257404,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,1049.0,2332750.9359786166,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,988.0,2299836.968134852,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,842.0,2033739.3801036514,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,759.0,1923721.5799766202,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,688.0,1801032.8502813375,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,627.0,1699540.0504348855,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,528.0,1482157.2219025781,"{""type"":""MultiPoint"",""coordinates"":[]}"
