bin2000,bin2020,pop2020_sum,pixel_count
0.0,0.0,0.0,17670949.0
0.0,1000.0,26670815.0,213285.0
0.0,2000.0,2647583.0,2034.0
0.0,3000.0,771609.0,317.0
0.0,4000.0,544320.0,159.0
0.0,5000.0,340326.0,76.0
0.0,6000.0,218940.0,40.0
0.0,7000.0,170210.0,26.0
0.0,8000.0,90152.0,12.0
0.0,9000.0,134293.0,16.0
0.0,10000.0,94838.0,10.0
0.0,11000.0,115450.0,11.0
0.0,12000.0,23035.0,2.0
0.0,13000.0,87682.0,7.0
0.0,14000.0,40809.0,3.0
0.0,16000.0,46902.0,3.0
0.0,17000.0,16357.0,1.0
0.0,18000.0,17220.0,1.0
0.0,19000.0,56116.0,3.0
0.0,20000.0,19683.0,1.0
0.0,21000.0,40811.0,2.0
0.0,22000.0,43410.0,2.0
0.0,23000.0,22370.0,1.0
0.0,25000.0,24816.0,1.0
0.0,26000.0,51100.0,2.0
0.0,27000.0,26608.0,1.0
0.0,30000.0,29692.0,1.0
0.0,31000.0,435010.0,11.0
1000.0,0.0,0.0,49.0
1000.0,1000.0,412688416.0,6278167.0
1000.0,2000.0,68664843.0,52779.0
1000.0,3000.0,18248397.0,7659.0
1000.0,4000.0,9817370.0,2876.0
1000.0,5000.0,6076614.0,1379.0
1000.0,6000.0,4414929.0,819.0
1000.0,7000.0,3088782.0,482.0
1000.0,8000.0,2624283.0,353.0
1000.0,9000.0,1611315.0,191.0
1000.0,10000.0,1242571.0,131.0
1000.0,11000.0,1270183.0,122.0
1000.0,12000.0,889859.0,79.0
1000.0,13000.0,526109.0,42.0
1000.0,14000.0,506870.0,38.0
1000.0,15000.0,448405.0,31.0
1000.0,16000.0,217118.0,14.0
1000.0,17000.0,296594.0,18.0
1000.0,18000.0,211396.0,12.0
1000.0,19000.0,258101.0,14.0
1000.0,20000.0,135518.0,7.0
1000.0,21000.0,123012.0,6.0
1000.0,22000.0,85143.0,6.0
1000.0,23000.0,44438.0,2.0
1000.0,24000.0,93628.0,4.0
1000.0,25000.0,48168.0,2.0
1000.0,26000.0,75717.0,3.0
1000.0,27000.0,53283.0,2.0
1000.0,28000.0,27894.0,1.0
1000.0,30000.0,29332.0,1.0
1000.0,31000.0,468327.0,10.0
2000.0,1000.0,4142593.0,5825.0
2000.0,2000.0,34324370.0,22871.0
2000.0,3000.0,31537572.0,13191.0
2000.0,4000.0,13761344.0,4081.0
2000.0,5000.0,6939317.0,1570.0
2000.0,6000.0,4735043.0,874.0
2000.0,7000.0,3119999.0,486.0
2000.0,8000.0,2310927.0,310.0
2000.0,9000.0,1986703.0,235.0
2000.0,10000.0,1346906.0,144.0
2000.0,11000.0,1202821.0,115.0
2000.0,12000.0,1058262.0,92.0
2000.0,13000.0,811751.0,65.0
2000.0,14000.0,497356.0,37.0
2000.0,15000.0,530019.0,37.0
2000.0,16000.0,297213.0,20.0
2000.0,17000.0,296465.0,18.0
2000.0,18000.0,227050.0,13.0
2000.0,19000.0,221712.0,12.0
2000.0,20000.0,195284.0,10.0
2000.0,21000.0,163765.0,8.0
2000.0,22000.0,87305.0,4.0
2000.0,23000.0,22406.0,1.0
2000.0,24000.0,70770.0,3.0
2000.0,25000.0,49192.0,2.0
2000.0,26000.0,25137.0,1.0
2000.0,27000.0,79820.0,3.0
2000.0,30000.0,29376.0,1.0
2000.0,31000.0,478810.0,10.0
3000.0,1000.0,280470.0,417.0
3000.0,2000.0,2820988.0,1777.0
3000.0,3000.0,12984789.0,5137.0
3000.0,4000.0,18888506.0,5510.0
3000.0,5000.0,12983016.0,2963.0
3000.0,6000.0,6921846.0,1276.0
3000.0,7000.0,4513907.0,704.0
3000.0,8000.0,3386022.0,457.0
3000.0,9000.0,2225192.0,267.0
3000.0,10000.0,1677999.0,179.0
3000.0,11000.0,1160974.0,112.0
3000.0,12000.0,746673.0,65.0
3000.0,13000.0,729135.0,58.0
3000.0,14000.0,716145.0,53.0
3000.0,15000.0,479449.0,33.0
3000.0,16000.0,432494.0,28.0
3000.0,17000.0,320602.0,20.0
3000.0,18000.0,277541.0,16.0
3000.0,19000.0,202805.0,11.0
3000.0,20000.0,250251.0,13.0
3000.0,21000.0,262317.0,13.0
3000.0,22000.0,214639.0,10.0
3000.0,23000.0,311429.0,14.0
3000.0,24000.0,233477.0,10.0
