Bin,PopulationSum
0.0,0.0
100.0,63797.56675692003
200.0,36484.29335025492
300.0,24748.05401115511
400.0,17021.180920474675
500.0,8671.677165095898
600.0,6135.972198519629
700.0,9572.984203302727
800.0,6674.100544504356
900.0,7475.9375124887065
1000.0,6281.114224170647
1100.0,3121.7760486053303
1200.0,3513.888296654448
1300.0,6231.259547537233
1400.0,4549.681837999182
1500.0,4839.185015168744
1600.0,3102.491741827689
1700.0,4890.907336737848
1800.0,5256.739058433101
1900.0,7173.336235005796
2000.0,3708.601727370633
2100.0,4942.8141432765215
2200.0,8434.38130256172
2300.0,9072.12642385438
2500.0,2481.218211432919
2600.0,5108.3435802338645
2700.0,2671.959357684478
2800.0,2709.535568682477
2900.0,7813.7582735614815
3000.0,2994.1018553078175
3300.0,6492.177753672004
3400.0,6745.058304555714
3500.0,6893.603506376967
3700.0,7280.95566635672
3900.0,7139.644400133543
4000.0,3956.9682297911495
4200.0,4107.462271664292
4300.0,4211.516249537468
4500.0,4483.548152986914
4600.0,9170.671466384083
4700.0,4601.022466763854
5000.0,4919.368928074837
5100.0,17801.10659477655
5200.0,5185.0464074499905
5400.0,5312.858208954334
5800.0,3827.3388888148697
5900.0,5896.1261517852545
6000.0,5922.455989023671
6100.0,11624.050057753659
6400.0,6331.123194307089
6500.0,16989.656690591764
6700.0,6657.155141117983
6800.0,6714.07278445363
7100.0,3798.613195394067
7300.0,7231.994254112244
7400.0,3757.6601092319565
7600.0,7570.841290816665
7700.0,6063.061501266391
8000.0,6228.742725825778
8300.0,8233.799609161913
8600.0,8553.602132102475
9200.0,9135.189850720577
9300.0,9274.051046460867
9400.0,9332.23904851824
9500.0,5888.025975117964
9900.0,9818.433261081576
10000.0,19858.062137573957
10100.0,10011.861705839634
10200.0,10167.82864549756
10700.0,21272.414823055267
10800.0,10735.829167291522
11200.0,11199.819415817969
11500.0,11451.996653527021
11600.0,23036.60650173016
12100.0,24122.461332185194
12400.0,12315.763042971492
12700.0,12600.803382650018
12800.0,12748.301722228527
13200.0,13104.789291381836
14000.0,27929.472371816635
14200.0,14178.703449487686
14300.0,14222.400805473328
15300.0,12525.293117875679
15400.0,15376.803736926988
15500.0,15101.433543789759
15800.0,15702.75887298584
16000.0,15932.688959419727
16100.0,13569.7875826388
16300.0,16221.875072784722
16400.0,16385.66110456735
16700.0,16625.271666526794
16800.0,16741.265851974487
17100.0,17000.1081905365
17200.0,51379.991942465305
17500.0,17472.53290081024
17600.0,17540.11891555786
18000.0,17902.892062187195
18500.0,18482.775722503662
19100.0,19016.522115707397
19300.0,38439.90566635132
20400.0,20308.841583251953
20500.0,20473.350967407227
20900.0,20868.981372833252
22400.0,22398.51752758026
23000.0,22948.877133101225
23100.0,23006.966344833374
23400.0,23332.461990356445
23500.0,23477.991824001074
23600.0,23564.08156065643
23700.0,23604.748153686523
23900.0,45982.941456848974
26500.0,26468.931713104248
26600.0,26511.349784851074
26800.0,26714.955947875977
29700.0,29699.344078063965
31700.0,31675.90707397461
