system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,1.7021974E7,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,5576625.0,6.776081890344533E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,221410.0,3.0737247703680344E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,81315.0,1.9651730516543686E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,42398.0,1.4512701819389746E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,25435.0,1.1262354562880289E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,17127.0,9276751.104785657,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,12264.0,7854893.493797917,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,9487.0,7043393.428882413,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,7429.0,6246525.527647846,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,6111.0,5731037.838852789,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,5038.0,5221687.054965664,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,4419.0,5023702.455882528,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,3693.0,4558106.827726426,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,3172.0,4237448.546626335,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,2733.0,3923298.2136553866,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,2537.0,3897265.038306892,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,2276.0,3712442.099724072,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,2005.0,3479600.765916886,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,1918.0,3516932.3951511355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,1773.0,3417559.997067882,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,1521.0,3085010.07849786,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,1484.0,3148450.70992321,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,1331.0,2961057.768974675,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,1210.0,2808717.6792198024,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,1116.0,2725092.2300835727,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,1055.0,2666604.184481692,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,985.0,2589072.435246222,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,975.0,2654167.518660088,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,862.0,2440067.449605758,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,832.0,2412915.3943128325,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,785.0,2365643.5430807965,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,737.0,2284948.9627907556,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,683.0,2200507.847932504,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,642.0,2130352.0659285667,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,637.0,2161944.273593572,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,606.0,2134075.595297166,"{""type"":""MultiPoint"",""coordinates"":[]}"
