system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,9616462.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,1015404.0,1.3404924882552905E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,62920.0,8805027.17786513,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,26027.0,6310043.919051264,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,14719.0,5041415.341878536,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,9512.0,4204831.163598564,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,6850.0,3713335.0177776134,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,5184.0,3328543.1285596713,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,4102.0,3037115.419479556,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,3447.0,2890932.0066380547,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,2905.0,2730679.8635020875,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,2347.0,2429220.6865360513,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,2068.0,2349921.5587023296,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,1818.0,2248593.305485146,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,1588.0,2116738.9505315046,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,1520.0,2181202.601088888,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,1376.0,2113781.271829233,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,1213.0,1975201.0277463985,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,1095.0,1888621.1162449764,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,998.0,1825821.5060489275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,914.0,1755264.7879627259,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,846.0,1712372.8491119018,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,792.0,1685946.408465865,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,727.0,1607534.661364627,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,693.0,1609642.6000844536,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,654.0,1577698.1516856875,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,608.0,1536110.6232843078,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,575.0,1501755.72875687,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,540.0,1467854.7852171087,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,492.0,1381971.3927395549,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,443.0,1293303.1917580995,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,444.0,1347909.5360191162,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,431.0,1341956.463496096,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,413.0,1335906.0371325857,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,391.0,1300347.3970983783,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,384.0,1314154.8059581507,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,357.0,1259115.8966130887,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,299.0,1078221.8096295602,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,308.0,1142858.893020185,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,324.0,1237591.8324650726,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,312.0,1219595.5615929982,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,280.0,1125612.4993716935,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,289.0,1176875.5286985282,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,277.0,1163834.0497016916,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,263.0,1135309.8147171778,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,233.0,1025944.8659645693,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,242.0,1075204.6192709715,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,224.0,1029959.5664353847,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,224.0,1057429.80261097,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,215.0,1032189.0380517291,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,203.0,996031.3542122779,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,204.0,1011658.1815362409,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,204.0,1047300.9380417833,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,173.0,890430.9556594548,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,183.0,960709.817434675,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,165.0,898908.9729366326,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,147.0,808947.5866097853,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,123.0,676230.1653422117,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,157.0,887791.738237571,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,156.0,906382.376301432,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,133.0,786426.015526638,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,135.0,807396.2548079164,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,152.0,930633.8568086462,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,97.0,603016.8273566433,"{""type"":""MultiPoint"",""coordinates"":[]}"
