system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,1.941391E7,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,3330530.0,6.986542593120149E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,568821.0,8.11464015670347E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,325946.0,7.935480802583785E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,215194.0,7.383520396370445E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,153254.0,6.781383261515337E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,114316.0,6.19448654471581E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,86954.0,5.573867669865424E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,68724.0,5.0819463873781905E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,55244.0,4.637003511885221E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,45009.0,4.221859301733434E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,37400.0,3.874572104618318E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,31293.0,3.554007736868541E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,27234.0,3.359288608935977E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,23774.0,3.1682818849188462E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,20774.0,2.9764293443875603E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,18231.0,2.7903852359092392E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,16269.0,2.6476747411576238E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,14600.0,2.518365627475338E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,13168.0,2.4072404951699175E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,12061.0,2.3201612629321378E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,10830.0,2.1961566815122064E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,10051.0,2.1318223662091136E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,9179.0,2.036307209834018E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,8386.0,1.947181028888639E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,7750.0,1.8773012474834096E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,7064.0,1.782185496770963E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,6581.0,1.7217597178023543E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,6066.0,1.6506929828986403E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,5728.0,1.609885705473966E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,5355.0,1.5601371507191895E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,4968.0,1.500599793202873E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,4738.0,1.4768684364565292E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,4525.0,1.455584156454075E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,4230.0,1.4015935486918604E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,4027.0,1.3727738744996551E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,3727.0,1.3036882841929631E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,3548.0,1.2806559235929418E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,3393.0,1.2573148581762195E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,3161.0,1.2027797434135804E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,2874.0,1.1228255082403803E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,2869.0,1.1475424336720387E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,2697.0,1.1060590966813171E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,2670.0,1.119618944573797E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,2507.0,1.0775083533780498E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,2323.0,1.0200134635936964E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,2286.0,1.0302832055010093E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,2276.0,1.0452632532064883E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,2055.0,9595358.755299931,"{""type"":""MultiPoint"",""coordinates"":[]}"
