system:index,Bin,GridcellCount,PopulationSum,.geo
0,0.0,2.5445912E7,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,100.0,3714876.0,6.865895796851929E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,200.0,340078.0,4.7507966358008355E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,300.0,142524.0,3.4416288078553066E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,400.0,79601.0,2.719727184301098E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,500.0,51667.0,2.2772938427342847E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,600.0,36473.0,1.9676951354698308E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,700.0,27994.0,1.7862928103855625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,800.0,22123.0,1.6303845484522939E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,900.0,18366.0,1.5356187495849011E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,1000.0,15634.0,1.46320062523547E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,1100.0,13445.0,1.387581718380243E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,1200.0,11694.0,1.3231371534191102E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,1300.0,10220.0,1.2565548976617564E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,1400.0,9141.0,1.2131234503145743E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,1500.0,8037.0,1.1465110686330369E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,1600.0,7406.0,1.1301591424114088E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,1700.0,6867.0,1.1152198550041268E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,1800.0,6237.0,1.0774611480963897E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,1900.0,5919.0,1.0779597619042102E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,2000.0,5372.0,1.0336213907922108E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2100.0,4952.0,1.0016459105434783E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,2200.0,4657.0,9870293.037803575,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2300.0,4203.0,9325062.361503212,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2400.0,3957.0,9180708.5107357,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,3707.0,8962003.131936824,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,3505.0,8843883.67750641,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,3382.0,8844080.71835447,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,3251.0,8812165.433728388,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,2926.0,8244058.176147253,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,2826.0,8228351.637823109,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,2652.0,8002701.359098965,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,2521.0,7846871.76317855,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,2416.0,7740870.647340678,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,2299.0,7617867.774966119,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,2149.0,7331651.321111992,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,2083.0,7310150.117781944,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,1912.0,6907108.365875124,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,1832.0,6800782.909452665,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,1837.0,7008704.901112101,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,1706.0,6670786.764665953,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,1623.0,6510554.885937955,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,1554.0,6388584.197286935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,1422.0,5991065.325150993,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,1364.0,5881889.696224262,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,1324.0,5842455.423271732,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,1294.0,5829459.516030794,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,1178.0,5438855.698176149,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,1183.0,5558636.339205851,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,1153.0,5513291.960728773,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,1039.0,5082023.330443631,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,1008.0,5032210.421673316,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,900.0,4582310.557046514,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,955.0,4969334.933582409,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,863.0,4575389.1581134675,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,807.0,4361776.790213114,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,792.0,4340424.201700048,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,758.0,4243465.759956179,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,715.0,4085246.8859200235,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,686.0,3986813.6589277554,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,639.0,3730608.6478259894,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,626.0,3739418.155765886,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,600.0,3664183.2171263713,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,600.0,3700086.4563814066,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,6400.0,542.0,3414853.866498985,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,6500.0,535.0,3423835.8345053974,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,6600.0,514.0,3325363.7945033317,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,6700.0,456.0,2995665.988025013,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,6800.0,472.0,3160457.0332031646,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,6900.0,503.0,3417653.5471728034,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7000.0,458.0,3145599.773858173,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,7100.0,447.0,3132665.3370190673,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,7200.0,405.0,2865200.609339375,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,7300.0,396.0,2846248.742575678,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,7400.0,378.0,2756687.5963394246,"{""type"":""MultiPoint"",""coordinates"":[]}"
