bin1980,bin2020,pop2020_sum,pop1980_sum
0.0,0.0,0.0,0.0
1000.0,0.0,0.0,57.19763053120205
0.0,1000.0,1640.5457689796895,0.0
1000.0,1000.0,1.6184271743770119E7,1.4986939105776493E7
2000.0,1000.0,402265.2445781385,669211.1784642537
3000.0,1000.0,13607.285429706099,73819.50465773698
4000.0,1000.0,1301.4215951255755,28772.758866086602
5000.0,1000.0,71.9638816457009,18279.23072259128
6000.0,1000.0,4.957698367070407,11161.670972824097
7000.0,1000.0,265.53093345393427,32177.23058927059
8000.0,1000.0,9.320772963459603,23130.758788704872
9000.0,1000.0,4.509206444374286,8864.563369750977
10000.0,1000.0,3.1844701464287937,9601.3998336792
12000.0,1000.0,10.527621517307125,22394.422761440277
13000.0,1000.0,7.769812311744317,12776.50431060791
15000.0,1000.0,12.498830213211477,29237.69157087803
19000.0,1000.0,21.01007998676505,36593.542132377625
23000.0,1000.0,9.040926047717221,22912.01050376892
28000.0,1000.0,18.025500711984932,27983.76794552803
1000.0,2000.0,2497466.7441495736,1320395.0167157862
2000.0,2000.0,3169850.505553002,2974170.5265423786
3000.0,2000.0,505062.4495339069,726276.0984995132
4000.0,2000.0,66104.4750471306,130152.53990827128
5000.0,2000.0,10972.5143522094,30631.285838339478
6000.0,2000.0,1586.235382437706,5529.06287753582
7000.0,2000.0,1924.235415816307,6597.572265148163
1000.0,3000.0,453230.0881788052,113439.96879958201
2000.0,3000.0,1396953.4534422832,926364.7625814807
3000.0,3000.0,1565365.316843329,1542397.3891026664
4000.0,3000.0,536520.8426082345,716018.7547033948
5000.0,3000.0,127226.06048851533,209029.67539305903
6000.0,3000.0,33472.888169686776,71510.7904842142
7000.0,3000.0,8279.601406215224,18827.4399805665
8000.0,3000.0,2680.486223552376,7909.380544185638
1000.0,4000.0,206076.2438938238,32575.87917525626
2000.0,4000.0,430477.6533113286,198295.19141801394
3000.0,4000.0,843581.7090821125,637385.2257846394
4000.0,4000.0,849874.0045214335,854388.9210018441
5000.0,4000.0,356018.87966998294,447285.9478282975
6000.0,4000.0,99851.96423759144,149940.08432662982
7000.0,4000.0,33891.9345488362,66129.59596145898
8000.0,4000.0,14202.208169676363,29308.81801941991
9000.0,4000.0,7765.361011326313,17780.824260279536
13000.0,4000.0,3819.2850775904953,12710.710940897465
1000.0,5000.0,163686.32798269158,19452.95237960783
2000.0,5000.0,204134.42103622472,75245.79240970129
3000.0,5000.0,351139.1993662941,205236.66213549348
4000.0,5000.0,624891.3121361549,494928.90586023463
5000.0,5000.0,602491.6976506193,597240.9053384843
6000.0,5000.0,244889.96313039784,296741.97893788165
7000.0,5000.0,81419.0999669726,116299.61513698287
8000.0,5000.0,27287.003672219813,44953.9942420125
9000.0,5000.0,9349.818243473768,16721.546758323908
10000.0,5000.0,8537.195779383183,19357.720716632903
11000.0,5000.0,4512.421675399877,10406.648967981339
12000.0,5000.0,9916.227504730225,23525.37259364128
1000.0,6000.0,107355.90971577028,10636.504314132035
2000.0,6000.0,84649.78949670473,23613.15731105884
3000.0,6000.0,185507.43975934852,87581.92784506828
4000.0,6000.0,380612.6799047088,248123.68232614695
5000.0,6000.0,379770.84108738415,313693.0719238762
6000.0,6000.0,358953.8922974006,355467.7064177601
7000.0,6000.0,188526.8404187262,217801.17781629134
8000.0,6000.0,99730.20451032836,133418.94641634542
9000.0,6000.0,34308.6875917837,50578.04476710502
11000.0,6000.0,10996.673395633698,20756.940374970436
14000.0,6000.0,5376.7431564331055,13444.352375030518
1000.0,7000.0,45514.60504733492,3311.887303103227
2000.0,7000.0,90484.58535719255,19226.05535903319
3000.0,7000.0,123077.0823635105,48379.313340090215
4000.0,7000.0,271542.0038405685,149988.1328381244
5000.0,7000.0,267163.81251158915,184780.97239643056
6000.0,7000.0,325110.6150793815,273524.28850178607
7000.0,7000.0,267661.09716171864,263407.2066080766
8000.0,7000.0,97720.79612251371,114432.218736846
9000.0,7000.0,65276.67932461575,83526.75117395818
10000.0,7000.0,20747.821841878816,28998.989589989185
11000.0,7000.0,6479.745791435242,10447.384646892548
14000.0,7000.0,6976.560861945152,13926.120170116425
16000.0,7000.0,12790.902439117432,31031.686794281006
18000.0,7000.0,6612.749241054058,17405.550188064575
1000.0,8000.0,101386.12580171041,4766.5776234567165
2000.0,8000.0,37885.461053890176,7452.261832535267
3000.0,8000.0,82645.40351660736,29715.788701398298
4000.0,8000.0,125371.52713932097,60403.305629555136
5000.0,8000.0,165504.3866600534,99520.44649434462
6000.0,8000.0,171567.90749763558,128229.39973183163
7000.0,8000.0,248770.8564962214,214151.3464406049
8000.0,8000.0,216514.6681098072,215974.6582438508
9000.0,8000.0,90084.9119476032,103187.63766380091
10000.0,8000.0,44107.25686238706,58320.65701290965
11000.0,8000.0,44639.04923469201,63431.26780951023
12000.0,8000.0,22880.098329218104,34542.854351483285
1000.0,9000.0,41530.119075499475,1879.5955861294642
2000.0,9000.0,25814.350973799825,3806.3662600554526
3000.0,9000.0,69297.75295191864,21970.820904606953
4000.0,9000.0,74812.98551530764,31843.22388778627
5000.0,9000.0,84153.56095875055,44431.13921198994
6000.0,9000.0,238313.07701474242,157877.28975635394
7000.0,9000.0,152259.4397224714,118027.22734803328
8000.0,9000.0,203945.87701079808,180948.34023062699
9000.0,9000.0,109350.86445755046,108245.47178541124
10000.0,9000.0,111556.97778735516,123649.24448453219
11000.0,9000.0,84601.7367046643,104655.04065585136
12000.0,9000.0,17110.511551856995,23291.285115242004
13000.0,9000.0,17069.95055270195,24563.004921525717
