bin1980,bin2020,pop2020_sum,pixel_count
0.0,0.0,0.0,1964399.0
1000.0,0.0,0.0,16.0
0.0,1000.0,2.1850227E7,132370.0
1000.0,1000.0,5.07594006E8,2361434.0
2000.0,1000.0,5772136.0,8575.0
3000.0,1000.0,320164.0,659.0
4000.0,1000.0,74502.0,220.0
5000.0,1000.0,36897.0,123.0
6000.0,1000.0,18743.0,75.0
7000.0,1000.0,13887.0,50.0
8000.0,1000.0,10891.0,35.0
9000.0,1000.0,4990.0,24.0
10000.0,1000.0,8417.0,28.0
11000.0,1000.0,3065.0,9.0
12000.0,1000.0,1091.0,10.0
13000.0,1000.0,2502.0,9.0
14000.0,1000.0,1126.0,5.0
15000.0,1000.0,1037.0,5.0
16000.0,1000.0,2774.0,6.0
17000.0,1000.0,689.0,3.0
18000.0,1000.0,1696.0,6.0
20000.0,1000.0,43.0,1.0
21000.0,1000.0,1390.0,5.0
22000.0,1000.0,391.0,2.0
23000.0,1000.0,915.0,2.0
24000.0,1000.0,806.0,2.0
27000.0,1000.0,485.0,1.0
31000.0,1000.0,2296.0,8.0
0.0,2000.0,3961822.0,3075.0
1000.0,2000.0,2.38735066E8,176978.0
2000.0,2000.0,4.4600477E7,29232.0
3000.0,2000.0,4287866.0,2674.0
4000.0,2000.0,634103.0,387.0
5000.0,2000.0,160832.0,98.0
6000.0,2000.0,38385.0,26.0
7000.0,2000.0,37840.0,23.0
8000.0,2000.0,13552.0,8.0
9000.0,2000.0,3654.0,3.0
10000.0,2000.0,6769.0,4.0
11000.0,2000.0,3480.0,2.0
12000.0,2000.0,4983.0,3.0
13000.0,2000.0,1652.0,1.0
27000.0,2000.0,1222.0,1.0
31000.0,2000.0,1418.0,1.0
0.0,3000.0,963963.0,406.0
1000.0,3000.0,7.4720693E7,31559.0
2000.0,3000.0,5.4901734E7,22643.0
3000.0,3000.0,1.5510859E7,6168.0
4000.0,3000.0,3153838.0,1229.0
5000.0,3000.0,773869.0,302.0
6000.0,3000.0,303389.0,123.0
7000.0,3000.0,87274.0,34.0
8000.0,3000.0,38985.0,15.0
9000.0,3000.0,22341.0,9.0
10000.0,3000.0,4720.0,2.0
11000.0,3000.0,5683.0,2.0
12000.0,3000.0,5588.0,2.0
13000.0,3000.0,2082.0,1.0
14000.0,3000.0,2840.0,1.0
0.0,4000.0,383130.0,112.0
1000.0,4000.0,2.9647304E7,8702.0
2000.0,4000.0,2.9859758E7,8781.0
3000.0,4000.0,1.9739739E7,5721.0
4000.0,4000.0,7538909.0,2155.0
5000.0,4000.0,2283290.0,647.0
6000.0,4000.0,795003.0,225.0
7000.0,4000.0,298124.0,84.0
8000.0,4000.0,146215.0,41.0
9000.0,4000.0,64912.0,18.0
10000.0,4000.0,32945.0,9.0
11000.0,4000.0,25638.0,7.0
12000.0,4000.0,12844.0,4.0
13000.0,4000.0,6792.0,2.0
14000.0,4000.0,7221.0,2.0
15000.0,4000.0,3957.0,1.0
18000.0,4000.0,3904.0,1.0
20000.0,4000.0,3126.0,1.0
