bin1980,bin2020,pop2020_sum,pop1980_sum
0.0,0.0,0.0,0.0
1000.0,0.0,0.0,4173.881043802165
0.0,1000.0,12165.120595584274,0.0
1000.0,1000.0,1.5245148912319148E8,1.0784824590208694E8
2000.0,1000.0,757907.946375516,920866.9423007516
3000.0,1000.0,9288.909495683853,25265.279276568443
1000.0,2000.0,5.201953414887171E7,2.592919892914371E7
2000.0,2000.0,3.212444082624627E7,2.673828147886352E7
3000.0,2000.0,867091.3662249204,1063279.8491379516
4000.0,2000.0,16257.19692081021,32656.74850050034
5000.0,2000.0,5156.940579012036,13556.039006635547
1000.0,3000.0,1.1700202649006581E7,3533494.3185384334
2000.0,3000.0,3.2332024200928092E7,1.9472794724373434E7
3000.0,3000.0,8846300.293953534,7954730.084242311
4000.0,3000.0,697173.7923929252,862757.1669753989
5000.0,3000.0,42185.58432423184,65061.95745071396
1000.0,4000.0,2994674.0487553095,593971.7314512164
2000.0,4000.0,1.306314457797938E7,6063834.395933457
3000.0,4000.0,1.0110781649042519E7,7380530.363085731
4000.0,4000.0,2688625.9363668207,2446698.651124155
5000.0,4000.0,286045.79268884554,355269.90393428673
6000.0,4000.0,49865.64722329221,76781.29160689842
7000.0,4000.0,7885.520128905773,12152.684186249971
1000.0,5000.0,862606.8081626145,123223.69392304662
2000.0,5000.0,3123754.227147999,1171219.6056635831
3000.0,5000.0,5261913.091499029,2842938.7489368203
4000.0,5000.0,5394465.752786657,4238921.2829673
5000.0,5000.0,1027279.3080526091,942784.2714259009
6000.0,5000.0,157073.75810368266,186672.09450541053
7000.0,5000.0,29012.95499059558,44505.63943183422
8000.0,5000.0,9369.002440929413,14622.154075622559
1000.0,6000.0,346887.27682297083,48422.07749286847
2000.0,6000.0,567193.0102581248,170026.90514109936
3000.0,6000.0,2246966.0148911555,1081917.430295934
4000.0,6000.0,1710524.6412992023,1113887.46037918
5000.0,6000.0,3153298.727649355,2552247.3313170234
6000.0,6000.0,571543.754818288,526296.9866976426
7000.0,6000.0,33194.5264640525,37716.93272820115
8000.0,6000.0,5991.224744796753,7366.767177581787
1000.0,7000.0,44519.80206622183,2864.0169856734574
2000.0,7000.0,292821.0121786115,65099.266696990104
3000.0,7000.0,431089.52955373604,183269.99312149116
4000.0,7000.0,1412600.7955228004,749287.9228549268
5000.0,7000.0,1172840.0309261354,871177.1469469967
6000.0,7000.0,1850140.1295335898,1522709.818595369
